Code	UnitQuantity1	UnityType1	UnitQuantity2	UnityType2	PackageQuantity1	PackageType1	PackageQuantity2	PackageType2	PackageQuantity3	PackageType3	Description
10569	1000	ml									1000 ml
10570	100	ml									100 ml
10571	500	ml									500 ml
10572	1000	ml									1000 ml
10573	3000	ml									3000 ml
10574	1000	ml									1000 ml
10575	250	ml									250 ml
10576	30	Pill									30 Pills
10577	30	Pill									30 Pills
10578	30	Pill									30 Pills
10579	30	Pill									30 Pills
10580	30	Pill									30 Pills
10581	30	Pill									30 Pills
10582	250	ml									250 ml 
10583					1	vial					1 Vial
10584	0.5	ml			1	Pre-filled syringe					1 prefilled syringe of 0.5 ml
10585	30	Pill									30 Pills
10586	30	Pill									30 Pills
10587	30	Pill									30 Pills
10588	30	Pill									30 Pills
10589	30	Pill									30 Pills
10590	30	Pill									30 Pills
10591	30	Pill									30 Pills
10592	10	ml			1	vial					1 vial of 10 ml
10593	50	Pill									50 Pills
10594	30	Pill									30 Pills
10595					1	vial					1 Vial
10596	30	Pill									30 Pills
10597	30	Pill									30 Pills
10598					1	vial					1 Vial
10599	30	Pill									30 Pills
10600	4	Pill									4 Pills
10601	9	ml			1	vial					1 vial D of 9 ml
10602	9	ml			2	vial					2 vials D-D of 9 ml
10603	3 - 9	ml - ml			3	vial					3 vials C-D-D of 3 ml and 9 ml
10604	3 - 9	ml - ml			2	vial					2 vials C-D of 3 ml and 9 ml
10605	4	Pill									4 Pills
10606	4	Pill									4 Pills
10607	4	Pill									4 Pills
10608	4	Pill									4 Pills
10609	30	Pill									30 Pills
10610	30	Pill									30 Pills
10611	1000	ml									1000 ml
10612	1000	ml									1000 ml
10613	1000	ml									1000 ml
10614	1000	ml									1000 ml
10615	250	ml									250 ml
10616	500	ml									500 ml
10617	30	Pill									30 Pills
10618	100	ml			10	Packet / Sachet					10 Packets / sachets of 10 ml each 
10619	3	ml			1	Cartridge					1 Cartridge of 3 ml
10620	200	ml									200 ml
10621	60	ml									60 ml
10622					2	Pre-filled syringe					2 Pre-Filled Syringes
10623						Pre-filled syringe					2 prefilled syringes 
10624	5	ml			5	Ampule					5 ampules of 1 ml each
10625					1	Pre-filled pen					1 Pre-Filled Pen
10626	2	ml			1	vial	1	syringe			1 vial, 1 syringe and 2 needles
10627					2	Pre-filled pen					2 Pre-Filled Pens
10628					2	Pre-filled syringe					2 Pre-Filled Syringes
10629	12	Pill									12 Pills
10630	120	Pill									120 Pills
10631	28	Pill									28 Pills
10632					1	Pre-filled pen					1 Pre-Filled Pen
10633	30	Pill									30 Pills
10634	30	Pill									30 Pills
10635	30	Pill									30 Pills
10636	30	Pill									30 Pills
10637	32	Pill									32 Pills
10638					4	vial					4 Vials
10639	1	mg									1 Pill
10640					1	vial					1 Vial
10643	120	ml									120 ml
10645	112	Pill									112 Pills
10646	2.5	ml									2.5 ml 
10647	60	ml									60 ml
10648	20	Pill									20 Pills
10649	10	Pill									10 Pills
10650	40	Pill									40 Pills
10651	10	ml									10 ml 
10652					1	vial					1 Vial
10653					1	vial	1	vial			1 vial and 1 vial
10654	5	ml			1	vial					1 Vial of 5 ml
10655	25	ml			1	vial					1 Vial of 25 ml
10656	16.7	ml			1	vial					1 Vial of 16.7 ml
10657	5	ml			1	vial					1 Vial of 5 ml
10658	60	Pill									60 Pills
10659	2	ml			1	Ampule					1 Ampule of 2 ml
10660					1	vial					1 Vial
10661					1	vial					1 Vial
10662	20	Pill									20 Pills
10663	21	Pill									21 Pills
10664	21	Pill									21 Pills
10665	21	Pill									21 Pills
10666	7	Pill									7 Pills
10667	30	Pill									30 Pills
10668	30	Pill									30 Pills
10669	100	Pill									100 Pills
10670	1	Pill									1 Pill
10671		g			30						30 g
10672	6	ml			1	vial					6 Vials of 6 ml each
10673	20	ml			2	vial					2 vials of 10 ml each
10674	20	ml			2	vial					2 vials of 10 ml each
10675	25	ml			5	ampule					5 ampules of 5 ml each
10676	50	ml			10	ampule					10 ampules of 5 ml each
10677					1	Pre-filled pen					1 Pre-Filled Pen
10678	30	Pill									30 Pills
10679	30	Pill									30 Pills
10680	30	Pill									30 Pills
10681	100	ml									100 ml 
10682	12	Pill									12 Pills
10683					1	vial					1 Vial
10684	25				1	Bottle					1 Bottle
10685	5	ml			1	Bottle					Bottle of 5 ml
10686	60	Pill									60 Pills
10687					1	vial					1 Vial
10688	30	Pill									30 Pills
10689	30	Pill									30 Pills
10690	28	Pill									28 Pills
10691	28	Pill									28 Pills
10692	30	Pill									30 Pills
10693	56	Pill									56 Pills
10694	56	Pill									56 Pills
10695	30	Pill									30 Pills
10696	30	Pill									30 Pills
10697	10	Pill									10 Pills
10698	30	Pill									30 Pills
10699	30	Pill									30 Pills
10702	60	Pill									60 Pills
10703	60	Pill									60 Pills
10706	60	Pill									60 Pills
10707	200	ml			20	Non stated					20 non stated, of 10 ml each
10708	30	Pill									30 Pills
10709	30	Pill									30 Pills
10710	28	Pill									28 Pills
10711	30	Pill									30 Pills
10712	30	Pill									30 Pills
10713	56	Pill									56 Pills
10714	56	Pill									56 Pills
10715					1	vial					1 Vial
10716					1	Pre-filled syringe					1 Pre-Filled Syringe
10717					1	Pre-filled syringe					1 Pre-Filled Syringe
10718					1	Pre-filled syringe					1 Pre-Filled Syringe
10719					1	Pre-filled syringe					1 Pre-Filled Syringe
10720					1	Pre-filled syringe					1 Pre-Filled Syringe
10721					1	Pre-filled syringe					1 Pre-Filled Syringe
10722					1	Pre-filled syringe					1 Pre-Filled Syringe
10723	2	dose			1	Pre-filled pen					1 Pre-filled pen of 2 doses
10724					2	Pre-filled pen					2 Pre-Filled Pens
10725	21	Pill									21 Pills
10726	21	Pill									21 Pills
10727	21	Pill									21 Pills
10728	30	Pill									30 Pills
10729	56	Pill									56 Pills
10730	14	Pill									14 Pills
10731	5	ml			1	vial					1 Vial of 5 ml
10732	0.4	ml			2	Pre-filled syringe					2 Prefilled syringes of 0.2 ml each with safety device
10733	2	ml			10	Pre-filled syringe					3 Prefilled syringes of 0.2 ml each with safety device
10734	0.8	ml			2	Pre-filled syringe					2 Prefilled syringes of 0.4 ml each
10735	4	ml			10	Pre-filled syringe					10 Prefilled syringes of 0.4 ml each
10736	1.2	ml			2	Pre-filled syringe					2 Prefilled syringes of 0.6 ml each, with a safety device
10737	6	ml			10	Pre-filled syringe					10 Prefilled syringes of 0.6 ml each, with a safety device
10738	1.6	ml			2	Pre-filled syringe					2 Prefilled syringes of 0.8 ml each, with a safety device
10739	8	ml			10	Pre-filled syringe					10 Prefilled syringes of 0.8 ml each, with a safety device
10740	60	Pill									60 Pills
10741	60	Pill									60 Pills
10742	60	ml									60 ml 
10743	30	Pill									30 Pills
10744	120	ml									120 ml
10745	5	Pill									5 Pills
10746	5	Pill									5 Pills
10747	7	Pill									7 Pills
10748					1	non stated					1 Non Stated
10749					5	Pre-filled syringe					5 Pre-Filled Syringes
10750	72	Pill									72 Pills
10751	30	Pill									30 Pills
10752	90	ml									90 ml
10753	16	Pill									16 Pills
10754	1200	ml			12	vial					12 vials of 100 ml each
10755	20	ml			5	ampule					5 ampules of 4 ml each
10756	60	Pill									60 Pills
10757	28	Pill									28 Pills
10758	28	Pill									28 Pills
10759	60	Pill									60 Pills
10760	60	Pill									60 Pills
10761	60	Pill									60 Pills
10762					1	Pre-filled pen					1 Pre-Filled Pen
10763	30	Pill									30 Pills
10764	30	Pill									30 Pills
10765	30	Pill									30 Pills
10766	60	Pill									60 Pills
10767	60	Pill									60 Pills
10768	10	Pill									10 Pills
10771	1,000	ml									1,000 ml
10772					1	vial					1 Vial
10773	30	ml									30 ml
10774					5	vial					5 Vials
10775					1	vial					1 Vial
10776	2.5	ml			5	Pre-filled syringe					5 pre-filled syringes of 0.5 ml each
10777	2.5	ml			5	Pre-filled syringe					5 pre-filled syringes of 0.5 ml each
10778	30	Pill									30 Pills
10779	30	Pill									30 Pills
10780	30	Pill									30 Pills
10781	30	Pill									30 Pills
10782	30	Pill									30 Pills
10783	60	Pill									60 Pills
10784	60	Pill									60 Pills
10785					1	vial					1 Vial
10786					1	vial					1 Vial
10788	100	Pill									100 Pills
10789	20	Pill									20 Pills
10790	60	Pill									60 Pills
10791	30	Pill									30 Pills
10792	30	Pill									30 Pills
10793	30	Pill									30 Pills
10794	32	ml			2	vial					2 vials of 16 ml each
10795	8	ml			2	vial					2 vials of 4 ml each
10796	120	Pill									120 Pills
10797	60	Pill									60 Pills
10798	4	Pill									4 Pills
10799	28	Pill									28 Pills
10800	50	Pill									50 Pills
10801	5	g									5 g
10802	5	ml			1	vial					1 Vial of 5 ml
10803	60	dose									60 doses
10804	60	dose									60 doses
10805	60	dose									60 doses
10806	60	Pill									60 Pills
10807	90	Pill									90 Pills
10808					30	Packet / Sachet					30 Packet / Sachets
10809	100	ml			2	vial					2 vials of 50  ml each
10810	100	ml			2	vial					2 vials of 50  ml each
10811	28	Pill									28 Pills
10812	28	Pill									28 Pills
10813	28	Pill									28 Pills
10814	30	Pill									30 Pills
10815	30	Pill									30 Pills
10816	30	Pill									30 Pills
10817					1	Pre-filled syringe					1 Pre-Filled Syringe
10818					1	Pre-filled syringe					1 Pre-Filled Syringe
10819					1	vial					1 Vial
10820	30	Pill									30 Pills
10821	30	Pill									30 Pills
10822	30	Pill									30 Pills
10823	30	Pill									30 Pills
10824	70	Pill									70 Pills
10825	100	ml			1	vial					1 Vial of 100 ml
10826	1	ml			1	vial					1 Vial of 1 ml
10827	500	Pill									500 Pills
10828	50	ml			10	ampule					10 ampules of 5 ml each
10829	15	ml			5	Ampule					5 Ampules of 3 ml each
10830	1	ml			1	ampule					1 Ampule of 1 ml
10831	7.5	ml									7.5 ml 
10832	5	ml									5 ml 
10833	100	Pill									100 Pills
10834	50	Pill									50 Pills
10835	100	ml			10	ampule					10 Ampules of 10 ml each
10836	30	Pill									30 Pills
10837	30	Pill									30 Pills
10838		ml			6	ampule					6 ampules of 1 ml each
10839		ml			3	Non stated					6 non stated of 0.5 ml each
10840	28	Pill									28 Pills
10841	28	Pill									28 Pills
10842	28	Pill									28 Pills
10843	28	Pill									28 Pills
10844	14	Pill									14 Pills
10845					14	non stated					14 Non Stated
10846	12	Pill									12 Pills
10847	14	Pill									14 Pills
10848	56	Pill									56 Pills
10849	56	Pill									56 Pills
10850					30	vial					30 Vials
10851	10	Pill									10 Pills
10852	1	Pill									1 Pill
10853	10	ml			5	vial					5 vials of 2 ml each
10854	300	ml									300 ml
10855	30	Pill									30 Pills
10856	12	ml			30	non stated					30 single doses of 0.4 ml each
10857	20	Pill									20 Pills
10858	10	Pill									10 Pills
10859					6	ampule					6 Ampules
10860	100	ml									100 ml
10861	28	Pill									28 Pills
10862	7	dose									7Unit dose Vials & inhalation solution
10863					1	vial	1	ampule			1 vial and 1 ampule
10864					1	vial	1	 pre-filled syringe			1 vial and 1 prefilled syringe
10865	25	Pill									25 Pills
10866					30	Pre-filled syringe					30 Pre-Filled Syringes
10867					12	Pre-filled syringe					12 Pre-Filled Syringes
10868					12	Pre-filled syringe					12 prefilled syringes
10869	30	Pill									30 Pills
10870	30	Pill									30 Pills
10871	28	Pill									28 Pills
10872	28	Pill									28 Pills
10873	28	Pill									28 Pills
10874	28	Pill									28 Pills
10875	7	Pill									7 Pills
10876	100	ml			1	Bottle					1 bottle of 100 ml
10877	20	Pill									20 Pills
10878	20	Pill									20 Pills
10879	30	Pill									30 Pills
10880	30	Pill									30 Pills
10881	30	Pill									30 Pills
10882	30	Pill									30 Pills
10883	28	Pill									28 Pills
10884	28	Pill									28 Pills
10885	28	Pill									28 Pills
10886	0.5	ml			1	non stated					1 non stated of 0.5 ml
10887	10	Pill									10 Pills
10889	100	ml									100 ml
10890	20	Pill									20 Pills
10891	32	Pill									32 Pills
10892	50	Pill									50 Pills
10893	120	dose									120 doses
10894	10	ml									10 ml 
10895	60	Pill									60 Pills
10896	30	Pill									30 Pills
10897	200	dose									200 doses
10898	120	dose									120 doses
10899	2.5	ml									2.5 ml
10900	100	Pill									100 Pills
10901	150	ml									150 ml
10902	90	ml									90 ml
10903					1	vial					1 vial
10904					1	vial					1 vial
10905					1	vial					1 Vial
10906	28	Pill									28 Pills
10907	28	Pill									28 Pills
10908					1	vial 	1	pre-filled syringe 			1 vial, 1 prefilled syringe, 1 plunger rod and 1 vial adapter
10909					2	vial 	1	pre-filled syringe			2 vial, 1 prefilled syringe, 1 plunger rod and 1 vial adapter
10910	30	Pill									30 Pills
10911	12.5	ml			25	non stated					25 single doses with 0.5 ml each
10912	10	Pill									10 Pills
10913	30	Pill									30 Pills
10914	100	ml									100 ml
10915	400	g									400 g
10916	28	Pill									28 Pills
10918	2	ml			4	Pre-filled pen					4 Prefilled pens of 0.5 ml each
10919	2	ml			1	vial					1 Vial of 2 ml
10920					1	vial					1 Vial
10921	100	ml			5	ampule					5 ampules of 20 ml each
10922					12	Packet / Sachet					12 Packets / Sachets
10923	30	Pill									30 Pills
10924	30	Pill									30 Pills
10925					10	vial					10 Vials
10926					1	vial					1 vial
10927					1	vial					1 vial
10928	3.5	ml			1	vial	1	ampule			1 vial and 1 ampule of 3.5 ml
10929					1	non stated					1 non stated
10930					10	vial					10 Vials
10931	10	ml			1	Opat kit					Opat kit:1 Vial of sterile powder + 1 ampoule of 10ml solvent WFI + 1 syringe + 2 needles+ swab+ banadage
10932	3.5	ml			1	Opat kit					Opat kit:1 Vial of sterile powder + 1 ampoule of 3.5ml solvent lidocaine + 1 syringe + 2 needles+ swab+ bandage
10933	100	ml			10	Packet / Sachet					10 Packets / sachets of 10 ml each 
10934					1	vial	1	ampule			1 vial and 1 ampule of solvent
10935					1	vial	1	ampule			1 vial and 1 ampule of solvent
10936	500	ml									500 ml
10937	40	ml			10	ampule					10 ampules of 4 ml each
10938		g			30						30 g
10939		g			30						30 g
10940					50	Cartridge					50 cartridges
10941	5	ml			5	Ampule					5 ampules of 1 ml each
10942	5	ml									5 ml
10943	30	Pill									30 Pills
10944	30	Pill									30 Pills
10945	30	Pill									30 Pills
10946	30	Pill									30 Pills
10947	30	Pill									30 Pills
10948	30	Pill									30 Pills
10949	30	Pill									30 Pills
10950	0.5	ml			1	vial					1 vial of 0.5 ml
10951	180	Pill									180 Pills
10952	30	Pill									30 Pills
10953					1	vial					1 Vial
10954					1	vial					1 Vial
10955					1	vial					1 Vial
10956	30	Pill									30 Pills
10957	60	Pill									60 Pills
10958	30	Pill									30 Pills
10959	25	ml			1	vial					1 Vial of 25 ml
10960					1	vial					1 Vial
10961	60	Pill									60 Pills
10962	30	Pill									30 Pills
10963	60	Pill									60 Pills
10964	60	Pill									60 Pills
10965	60	Pill									60 Pills
10966	120	Pill									120 Pills
10967		g			30						30 g
10968	30	Pill									30 Pills
10969	90	Pill									90 Pills
10970	30	Pill									30 Pills
10971	30	Pill									30 Pills
10972	5	ml									5 ml
10973	30	Pill									30 Pills
10974					1	vial					1 Vial
10975	0.5	ml			1	Pre-filled syringe					1 prefilled syringe of 0.5 ml 
10976	250	ml			5	vial					5 vials of 50 ml each
10977	1	Pill									1 Pill
10978	100	ml			5	vial					5 vials of 20 ml each
10979	90	Pill			2	Bottle					2 bottles of 45 pills each
10980	90	Pill			6	Bottle					6 bottles of 15 pills each
10981	15	ml			5	Pre-filled pen					5 Prefilled pens of 3 ml each
10982	28	Pill									28 Pills
10983	15	ml			5	Pre-filled pen					5 Prefilled pens of 3 ml each
10984	4	Pill									4 Pills
10985					1	vial					1 Vial
10986					1	vial					1 Vial
10987	2	ml			4	Pre-filled pen					4 Prefilled pens of 0.5 ml each
10988	10	ml			2	Pre-filled syringe					2 prefilled syringes of 5 ml each
10989	20	ml			1	vial					1 Vial of 20 ml
10990	4	ml			1	vial					1 Vial of 4 ml 
10991	60	Pill									60 Pills
10992	60	Pill									60 Pills
10993	120	Pill									120 Pills
10994					1	vial					1 Vial
10995	10	ml			1	vial					1 Vial of 10 ml
10996					10	vial					10 Vials
10997	21	Pill									21 Pills
10998	21	Pill									21 Pills
10999	21	Pill									21 Pills
11000	21	Pill									21 Pills
11001					1	vial					1 Vial
11002	56	Pill									56 Pills
11003	56	Pill									28 pills (50 mg) and 28 pills (200 mg)
11004	60	Pill									60 Pills
11005	60	Pill									60 Pills
11006	60	Pill									60 Pills
11007					1	vial					1 Vial
11008					1	pack					1 Pack
11009	10	ml			1	vial					1 Vial of 10 ml
11010					1	vial					1 Vial
11011					1	vial					1 Vial
11012	2	ml			1	vial					1 Vial of 2 ml 
11013	30	Pill									30 Pills
11014	28	Pill									28 Pills
11015	28	Pill									28 Pills
11016	30	Pill									30 Pills
11017	30	Pill									30 Pills
11018	28	Pill									28 Pills
11019	30	Pill									30 Pills
11020	10	ml			1	vial					1 Vial of 10 ml
11021	0.5	ml			1 	Pre-filled syringe					1 prefilled syringe of 0.5 ml with 1 needle
11022	0.5	ml			1 	Pre-filled syringe					1 prefilled syringe of 0.5 ml with 1 needle
11023	28	Pill									28 Pills
11024	7	Pill									7 Pills
11025					10	Pre-filled syringe					10 prefilled syringes 
11026	10	ml			10	Pre-filled syringe					10 prefilled syringes of 1 ml each
11027	10	ml			10	Pre-filled syringe					10 Pre-Filled Syringes of 1 ml each
11028	30	Pill									30 Pills
11029	30	Pill									30 Pills
11030	30	Pill									30 Pills
11031	20	ml			5	vials					5 vials of 4 ml each
11032	10	ml									10 ml 
11033	100	Pill									100 Pills
11034	2	ml			1	vial	1	ampule			1 vial and 1 ampule of 2 ml
11035		Pill			6						6 Pills
11036	60	ml									60 ml
11037	150	ml									150 ml 
11038	60	ml									60 ml 
11039	0.5	ml			1	Pre-filled syringe					1 prefilled syringe of 0.5 ml
11040	30	Pill									30 Pills
11041	30	Pill									30 Pills
11042	30	Pill									30 Pills
11043	30	Pill									30 Pills
11044	30	Pill									30 Pills
11045	28	Pill									28 Pills
11046	25	ml			5	Ampule					5 ampules of 5 ml each
11047	60	Pill									60 Pills
11048	60	Pill									60 Pills
11049	28	Pill									28 Pills
11050	28	Pill									28 Pills
11051					1	vial					1 vial
11052	21	Pill									21 Pills
11053	21	Pill									21 Pills
11054	21	Pill									21 Pills
11055	21	Pill									21 Pills
11056	0.5	ml			1	non stated					1 non stated of 0.5 ml
