MoPHCode	DFSequence	Form	Route
7515	S1S2S7	Capsule	O-Oral
7516	S1S2S7	Capsule	O-Oral
7517	S1S2S7	Capsule	O-Oral
7518	S1S2S7	Capsule	O-Oral
10855	S1S2S7	Tablet, film coated	O-Oral
6197	C22C24C23C21	Injectable, solution	Inf-IV-IM-Infusion-Intravenous-Intramuscular
8165	L9	Syrup	O-Oral
10618	L9	Syrup	O-Oral
10933	L9	Syrup	O-Oral
7559	S1S2S7	Tablet	O-Oral
7878	S1S2S7	Tablet, film coated	O-Oral
9201	S1S2S7	Tablet, film coated	O-Oral
6088	S1S2S7	Tablet	O-Oral
6089	S1S2S7	Tablet	O-Oral
7360	S1S2S7	Tablet, film coated	O-Oral
7361	S1S2S7	Tablet, film coated	O-Oral
8096	S1S2S7	Tablet, orally disintegrating / mouth dissolving / orodispersible	O-Oral
8177	S1S2S7	Tablet, orally disintegrating / mouth dissolving / orodispersible	O-Oral
8466	S1S2S7	Tablet, film coated	O-Oral
8467	S1S2S7	Tablet, film coated	O-Oral
8960	S1S2S7	Tablet, film coated	O-Oral
8961	S1S2S7	Tablet, film coated	O-Oral
10419	S1S2S7	Tablet, film coated	O-Oral
10420	S1S2S7	Tablet, film coated	O-Oral
11015	S1S2S7	Tablet, coated	O-Oral
11018	S1S2S7	Tablet, coated	O-Oral
5710	O4	Patch	TD-Transdermal
5711	O4	Patch	TD-Transdermal
8491	O4	Patch	TD-Transdermal
8949	S1S2S7	Capsule	O-Oral
8950	S1S2S7	Capsule	O-Oral
8951	S1S2S7	Capsule	O-Oral
10416	S1S2S7	Capsule	O-Oral
10417	S1S2S7	Capsule	O-Oral
10418	S1S2S7	Capsule	O-Oral
11028	S1S2S7	Capsule	O-Oral
11029	S1S2S7	Capsule	O-Oral
1241	S1S2S7	Tablet, film coated	O-Oral
5801	S1S2S7	Tablet, film coated	O-Oral
7121	S1S2S7	Tablet, film coated	O-Oral
8419	S1S2S7	Tablet, film coated	O-Oral
8420	S1S2S7	Tablet, film coated	O-Oral
8628	S1S2S7	Tablet	O-Oral
8796	S1S2S7	Tablet, coated	O-Oral
8797	S1S2S7	Tablet, coated CHOOSE scored	O-Oral
9284	S1S2S7	Tablet, film coated CHOOSE scored	O-Oral
9285	S1S2S7	Tablet, film coated	O-Oral
2855	C22C24C23C21	Injectable, solution	IV-IM-SC-Intravenous-Intamuscular-Subcutanous
8578	C22C24C23C21	Injectable, solution	IV-IM-SC-Intravenous-Intamuscular-Subcutanous
8459	S1S2S7	Tablet, sugar coated	O-Oral
9908	S1S2S7	Tablet, film coated	O-Oral
9909	S1S2S7	Tablet, film coated	O-Oral
9362	S21S71	Tablet, delayed release / enteric coated / gastro-resistant	O-Oral
5688	S1S2S7	Tablet	O-Oral
5689	S1S2S7	Tablet	O-Oral
5690	S1S2S7	Tablet	O-Oral
10716	C222C24	Injectable solution prolonged release	SC-Subcutanous
10717	C222C24	Injectable solution prolonged release	SC-Subcutanous
10718	C222C24	Injectable solution prolonged release	SC-Subcutanous
10719	C222C24	Injectable solution prolonged release	SC-Subcutanous
10720	C222C24	Injectable solution prolonged release	SC-Subcutanous
10721	C222C24	Injectable solution prolonged release	SC-Subcutanous
10722	C222C24	Injectable solution prolonged release	SC-Subcutanous
9553	S1S2S7	Tablet	O-Oral
9554	S1S2S7	Tablet	O-Oral
9699	S1S2S7	Tablet	O-Oral
4374	S1S2S7	Tablet CHOOSE scored	O-Oral
4721	S1S2S7	Tablet	O-Oral
4722	S1S2S7	Tablet	O-Oral
5174	S1S2S7	Tablet	O-Oral
5175	S1S2S7	Tablet CHOOSE scored	O-Oral
5476	S1S2S7	Tablet	O-Oral
5969	S1S2S7	Tablet CHOOSE scored	O-Oral
6387	S1S2S7	Tablet	O-Oral
7792	S1S2S7	Tablet	O-Oral
10531	S1S2S7	Tablet	O-Oral
2476	S1S2S7	Tablet	O-Oral
4389	S1S2S7	Capsule	O-Oral
4582	S1S2S7	Capsule	O-Oral
10460	S1S2S7	Tablet	O-Oral
2349	S1S2S7	Tablet	O-Oral
4095	C22C24C23C21	Injectable, solution	Inf-IV-IM-Infusion-Intravenous-Intramuscular
4097	C22C24C23C21	Injectable, solution	Inf-IV-IM-Infusion-Intravenous-Intramuscular
3340	S1S2S7	Tablet, film coated	O-Oral
7078	S22S72	Tablet, controlled release / extended release / modified release / prolonged release / slow release / sustained release	O-Oral
10227	S1S2S7	Capsule	O-Oral
958	C22C24C23C21	Injectable, solution	Inf-Infusion
1191	C22C24C23C21	Injectable, solution	Inf-Infusion
1685	S1S2S7	Tablet	O-Oral
1686	S1S2S7	Tablet	O-Oral
1746	S1S2S7	Tablet, film coated	O-Oral
1747	S1S2S7	Tablet, film coated	O-Oral
2661	C22C24C23C21	Injectable, solution	Inf-Infusion
3483	S1S2S7	Tablet	O-Oral
4345	L9	Syrup	O-Oral
4611	S1S2S7	Tablet	O-Oral
4619	S3S5L8	Suspension	O-Oral
5833	C22C24C23C21	Injectable, solution	Inf-Infusion
6713	S1S2S7	Tablet	O-Oral
8402	C22C24C23C21	Injectable, solution	Inf-Infusion
9575	S3S5L8	Suspension	O-Oral
5220	S3S5L8	Granules	O-Oral
7289	S1S2S7	Tablet, coated	O-Oral
10375	S1S2S7	Tablet, film coated	O-Oral
9406	S1S2S7	Tablet	O-Oral
9873	S1S2S7	Tablet	O-Oral
9874	S3S5L8	Suspension	O-Oral
1350	S1S2S7	Tablet	O-Oral
1351	S3S5L8	Suspension	O-Oral
6434	S1S2S7	Tablet	O-Oral
4569	L9	Syrup	O-Oral
4620	L2	Elixir	O-Oral
10447	S1S2S7	Tablet	O-Oral
10514	S1S2S7	Tablet	O-Oral
10515	S1S2S7	Tablet	O-Oral
4554	S1S2S7	Tablet	O-Oral
4633	S1S2S7	Tablet	O-Oral
4454	D6	Shampoo	T-Topical
4598	D6	Shampoo	T-Topical
4599	D4	Lotion	T-Topical
10056	D6	Shampoo	T-Topical
4377	D4	Lotion	T-Topical
4547	D4	Lotion	T-Topical
8443	G2	Spray	N-Nasal
1194	G2	Spray	N-Nasal
10067	L1	Drops, solution	N-Nasal
10068	G14G24	Metered dose, spray	N-Nasal
10069	G14G24	Metered dose, spray	N-Nasal
10123	G14G24	Metered dose, spray	N-Nasal
10291	G14G24	Metered dose, inhaler	N-Nasal
10651	L1	Drops, solution	N-Nasal
6726	G2	Spray	N-Nasal
8975	G2	Spray	N-Nasal
8976	G2	Spray	N-Nasal
8978	L1	Drops, solution	N-Nasal
10153	G2	Spray	N-Nasal
10203	G2	Spray	N-Nasal
10894	G2	Spray	N-Nasal
5915	G2	Spray	N-Nasal
6946	G2	Spray	N-Nasal
7877	G2	Spray	N-Nasal
624	G2	Spray	N-Nasal
3490	G2	Spray	N-Nasal
6825	G2	Spray	N-Nasal
10893	G2	Spray	N-Nasal
5624	G2	Spray	N-Nasal
6763	G2	Spray	N-Nasal
6834	G2	Spray	N-Nasal
7806	G2	Spray	N-Nasal
8362	G2	Spray	N-Nasal
9600	G2	Spray	N-Nasal
1781	G2	Spray	N-Nasal
5234	G2	Spray	N-Nasal
5980	S3S5L8	Suspension	N-Nasal
6975	G14G24	Metered dose, spray	N-Nasal
4607	G2	Spray	N-Nasal
9531	G2	Spray	N-Nasal
5879	S1S2S7	Tablet ADD capsule	O-Oral
9419	S22S72	Tablet, controlled release / extended release / modified release / prolonged release / slow release / sustained release	O-Oral
10252	S22S72	Tablet, controlled release / extended release / modified release / prolonged release / slow release / sustained release	O-Oral
4270	L9	Syrup	O-Oral
1210	S1S2S7	Tablet, coated	O-Oral
1211	L9	Syrup	O-Oral
2576	G2	Spray	OG-Oral gingival
8144	S4	Lozenge	O-Oral
8920	S4	Lozenge	O-Oral
9360	L9	Syrup	O-Oral
9361	S1S2S7	Tablet, coated	O-Oral
7744	S1S2S7	Tablet, chewable	O-Oral
3607	L5L6	Gargle / Mouthwash	
8756	G2	Spray	OG-Oral gingival
2630	S1S2S7	Tablet, chewable	O-Oral
2634	G2	Spray	OG-Oral gingival
3847	S4	Lozenge	O-Oral
7142	G14G24	Metered dose, inhaler	Res-Respiratory
519	G14G24	Metered dose, inhaler	Res-Respiratory
603	L9	Syrup	Res-Respiratory
1383	L9	Syrup	O-Oral
1384	G14G24	Metered dose, inhaler	Res-Respiratory
3994	L9	Syrup	O-Oral
4354	S1S2S7	Tablet CHOOSE scored	O-Oral
4660	L9	Syrup	O-Oral
5949	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
9019	G14G24	Metered dose, inhaler	Res-Respiratory
9842	G14G24	Metered dose, inhaler	Res-Respiratory
889	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
3393	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
6249	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
5891	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
5356	S23S53G18G11G12L71L8	Suspension, inhalation	InhRes-Inhalation or respiratory
5357	S23S53G18G11G12L71L8	Suspension, inhalation	InhRes-Inhalation or respiratory
5358	S23S53G18G11G12L71L8	Suspension, inhalation	InhRes-Inhalation or respiratory
6123	S23S53G18G11G12L71L8	Rotacaps	InhRes-Inhalation or respiratory
6124	S23S53G18G11G12L71L8	Rotacaps	InhRes-Inhalation or respiratory
6125	S23S53G18G11G12L71L8	Rotacaps	InhRes-Inhalation or respiratory
6126	S23S53G18G11G12L71L8	Suspension, inhalation	InhRes-Inhalation or respiratory
6127	S23S53G18G11G12L71L8	Suspension, inhalation	InhRes-Inhalation or respiratory
8394	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
8395	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
8396	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
9246	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
9247	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
9248	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
10803	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
10804	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
10805	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
10898	S23S53G18G11G12L71L8	Suspension, inhalation	InhRes-Inhalation or respiratory
1595	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
5250	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
5984	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
6157	G14G24	Metered dose, inhaler	Res-Respiratory
6073	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
10115	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
7907	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
7908	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
7446	G14G24	Metered dose, inhaler	Res-Respiratory
7447	G14G24	Metered dose, inhaler	Res-Respiratory
8147	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
8148	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
8149	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
9667	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
9668	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
6474	G14G24	Metered dose, inhaler	Res-Respiratory
7445	G14G24	Metered dose, inhaler	Res-Respiratory
2227	G14G24	Metered dose, inhaler	Res-Respiratory
5481	G14G24	Metered dose, inhaler	Res-Respiratory
6097	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
8435	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
10145	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
7989	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
8543	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
1179	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
10897	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
3621	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
5121	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
6158	G14G24	Metered dose, inhaler	Res-Respiratory
6217	G15	Respule	Res-Respiratory
8782	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
8800	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
9238	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
9239	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
10162	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
637	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
638	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
639	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
5359	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
5360	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
5361	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
10107	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
10179	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
10180	S23S53G18G11G12L71L8	Suspension, inhalation	Res-Respiratory
5924	G14G24	Metered dose, inhaler	Res-Respiratory
5925	G14G24	Metered dose, inhaler	Res-Respiratory
9701	G2	Spray	N-Nasal
9702	G14G24	Metered dose, inhaler	Res-Respiratory
1878	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
1879	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
2226	G14G24	Metered dose, inhaler	Res-Respiratory
6120	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
8374	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
2370	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
5625	S23S53G18G11G12L71L8	Rotacaps	
5630	S23S53G18G11G12L71L8	Solution, inhalation	
9245	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
7534	S23S53G18G11G12L71L8	Capsule, inhalation	InhRes-Inhalation or respiratory
10862	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
6080	G14G24	Metered dose, inhaler	Res-Respiratory
4563	L2	Elixir	O-Oral
4636	L2	Elixir	O-Oral
2127	C22C24C23C21	Injectable, solution	Inf-Infusion
4416	S1S2S7	Tablet CHOOSE scored	O-Oral
4583	S6	Suppository	R-Rectal
4593	S6	Suppository	R-Rectal
7730	L9	Syrup	O-Oral
7731	S1S2S7	Tablet	O-Oral
4350	S6	Suppository	R-Rectal
4351	S6	Suppository	R-Rectal
4333	L2	Elixir	O-Oral
4638	S1S2S7	Tablet	O-Oral
1057	S1S2S7	Tablet, chewable	O-Oral
1058	S1S2S7	Tablet, film coated	O-Oral
4082	S1S2S7	Tablet, chewable	O-Oral
5161	S1S2S7	Tablet	O-Oral
5970	S1S2S7	Tablet	O-Oral
5971	S1S2S7	Tablet	O-Oral
6243	S1S2S7	Tablet, film coated	O-Oral
6293	S1S2S7	Tablet, film coated	O-Oral
6940	S1S2S7	Tablet, chewable	O-Oral
6941	S1S2S7	Tablet, film coated	O-Oral
6942	S1S2S7	Tablet, chewable	O-Oral
6991	S1S2S7	Tablet, chewable	O-Oral
6992	S1S2S7	Tablet, chewable	O-Oral
7047	S1S2S7	Tablet, film coated	O-Oral
7486	S1S2S7	Tablet, chewable	O-Oral
7487	S1S2S7	Tablet, chewable	O-Oral
7770	S1S2S7	Tablet, chewable	O-Oral
7771	S1S2S7	Tablet, chewable	O-Oral
7772	S1S2S7	Tablet, film coated	O-Oral
7864	S1S2S7	Tablet, film coated	O-Oral
8407	S3S5L8	Granules	O-Oral
5194	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution CHOOSE with diluent	SC-Subcutanous
10817	C22C24C23C21	Injectable, solution	SC-Subcutanous
10818	C22C24C23C21	Injectable, solution	SC-Subcutanous
9547	S1S2S7	Tablet, film coated	O-Oral
10144	C22C24C23C21	Injectable, solution	SC-Subcutanous
10762	C22C24C23C21	Injectable, solution	SC-Subcutanous
3832	L9	Syrup	O-Oral
10424	S6	Suppository	R-Rectal
10643	L9	Syrup	O-Oral
10768	S6	Suppository	R-Rectal
4541	L9	Syrup	O-Oral
4628	L9	Syrup	O-Oral
9537	L9	Syrup	O-Oral
7393	S22S72	Tablet, controlled release / extended release / modified release / prolonged release / slow release / sustained release	O-Oral
2652	L2	Elixir	O-Oral
253	L1	Drops, concentrated	O-Oral
7940	S6	Suppository	R-Rectal
8424	L9	Syrup	O-Oral
8847	L9	Syrup	O-Oral
8952	S1S2S7	Tablet, effervescent	O-Oral
9183	L9	Syrup	O-Oral
9358		edit form to be specific	O-Oral
9454	L9	Syrup	O-Oral
9505	L9	Syrup	O-Oral
9860	L9	Syrup	O-Oral
10648	S4	Lozenge	O-Oral
10649	S6	Suppository	R-Rectal
2288	S3S5L8	Granules, for solution	O-Oral
5143	S1S2S7	Tablet, effervescent	O-Oral
5912	S1S2S7	Tablet, effervescent	O-Oral
5913	L9	Syrup	O-Oral
9204	S3S5L8	Granules, for suspension	O-Oral
10060	S3S5L8	Powder, for suspension	O-Oral
4380	L2	Elixir	O-Oral
3069	L9	Syrup	O-Oral
4649	L9	Syrup	O-Oral
4650	L9	Syrup	O-Oral
5580	L9	Syrup	O-Oral
1239	L9	Syrup	O-Oral
1240	S1S2S7	Tablet	O-Oral
3491	L9	Syrup	O-Oral
5859	L9	Syrup	O-Oral
7530	L9	Syrup	O-Oral
9391	S1S2S7	Capsule	O-Oral
9739	L9	Syrup	O-Oral
9740	L9	Syrup	O-Oral
9741	S1S2S7	Tablet	O-Oral
10582	L9	Syrup	O-Oral
10013	L9	Syrup	O-Oral
6048	S23S53G18G11G12L71L8	Solution, inhalation	Res-Respiratory
4290	S1S2S7	Tablet	O-Oral
4295	L9	Syrup	O-Oral
7285	L9	Syrup	O-Oral
10681	L9	Syrup	O-Oral
4370	L9	Syrup	O-Oral
6835	L9	Syrup	O-Oral
7909	L9	Syrup	O-Oral
10124	L1	Drops, solution	O-Oral
10125	L9	Syrup	O-Oral
9624	S3S5L8	Suspension	O-Oral
2289	S1S2S7	Tablet, coated	O-Oral
3774	S6	Suppository	R-Rectal
3775	S6	Suppository	R-Rectal
10296	S1S2S7	Tablet	O-Oral
2543	L9	Syrup	O-Oral
3070	L9	Syrup	O-Oral
3592	L9	Syrup	O-Oral
4086	S22S72	Capsule, controlled release / extended release / modified release / prolonged release / slow release / sustained release	O-Oral
4293	L9	Syrup	O-Oral
4294	L9	Syrup	O-Oral
4296	L9	Syrup	O-Oral
4379	L2	Elixir	O-Oral
4395	S1S2S7	Capsule	O-Oral
4396	L9	Syrup	O-Oral
4564	S1S2S7	Capsule	O-Oral
4587	L9	Syrup	O-Oral
4651	L9	Syrup	O-Oral
5021	L9	Syrup	O-Oral
5781	G2	Spray	OG-Res-Oral gingival-Respiratory
7817	S1S2S7	Tablet	O-Oral
8708	L9	Syrup	O-Oral
8709	S1S2S7	Capsule	O-Oral
9989	S3S5L8	Granules, for solution	O-Oral
9990	S3S5L8	Granules, for solution	O-Oral
9991	S3S5L8	Granules, for solution	O-Oral
9992	S3S5L8	Granules, for solution	O-Oral
10138	L2	Elixir	O-Oral
10753	S1S2S7	Capsule	O-Oral
9685	C22C24C23C21	Injectable, solution	IV-IM-Intravenous-Intramuscular
1352	L9	Syrup	O-Oral
4540	L9	Syrup	O-Oral
5241	L9	Syrup	O-Oral
6762	L9	Syrup	O-Oral
10865	S22S72	Capsule, controlled release / extended release / modified release / prolonged release / slow release / sustained release	O-Oral
8748	D3	Gel	T-Topical
4429	L9	Syrup	O-Oral
9927	S1S2S7	Tablet, coated	O-Oral
4589	S1S2S7	Tablet, sugar coated	O-Oral
6113	S1S2S7	Capsule	O-Oral
6691	L9	Syrup	O-Oral
3038	C22C24C23C21	Injectable, solution	Inf-IV-IM-Infusion-Intravenous-Intramuscular
4463	L9	Syrup	O-Oral
4622	S1S2S7	Tablet	O-Oral
5390	L9	Syrup	O-Oral
10058	L9	Syrup	O-Oral
2521	L9	Syrup	O-Oral
4586	L9	Syrup	O-Oral
1852	S1S2S7	Tablet	O-Oral
3853	S1S2S7	Tablet, film coated	O-Oral
3854	L9	Syrup	O-Oral
4387	S1S2S7	Tablet CHOOSE scored	O-Oral
4388	L9	Syrup	O-Oral
6013	S1S2S7	Tablet, film coated	O-Oral
8284	L1	Drops, solution	O-Oral
8633	L1	Drops, solution	O-Oral
8634	S1S2S7	Tablet, film coated	O-Oral
8635	L9	Syrup	O-Oral
7221	L9	Syrup	O-Oral
7222	S1S2S7	Tablet, film coated	O-Oral
8657	S1S2S7	Tablet, film coated	O-Oral
8833	S1S2S7	Tablet, film coated	O-Oral
10792	S1S2S7	Tablet, film coated	O-Oral
4288	L9	Syrup	O-Oral
5647	L9	Syrup	O-Oral
5648	S1S2S7	Tablet, film coated	O-Oral
6841	S1S2S7	Tablet	O-Oral
7922	S1S2S7	Tablet, film coated	O-Oral
8404	S1S2S7	Tablet, repetab	O-Oral
9196	L9	Syrup	O-Oral
9535	L9	Syrup	O-Oral
10055	L9	Syrup	O-Oral
10742	L9	Syrup	O-Oral
11036	L9	Syrup	O-Oral
11037	L9	Syrup	O-Oral
11038	L9	Syrup	O-Oral
4331	S1S2S7	Tablet	O-Oral
803	S1S2S7	Tablet	O-Oral
804	L9	Syrup	O-Oral
1141	S1S2S7	Tablet	O-Oral
1490	L9	Syrup	O-Oral
1491	S1S2S7	Tablet	O-Oral
3570	S1S2S7	Tablet	O-Oral
3959	S1S2S7	Tablet	O-Oral
3960	L9	Syrup	O-Oral
5691	S1S2S7	Tablet	O-Oral
8405	L9	Syrup	O-Oral
8406	S1S2S7	Tablet	O-Oral
9657	S1S2S7	Tablet	O-Oral
484	S1S2S7	Tablet, film coated	O-Oral
10176	S1S2S7	Tablet, coated	O-Oral
5292	S1S2S7	Tablet, coated	O-Oral
5988	S1S2S7	Tablet, coated	O-Oral
6077	S1S2S7	Tablet, film coated	O-Oral
6078	S1S2S7	Tablet, film coated	O-Oral
6700	S1S2S7	Tablet, coated	O-Oral
8637	S1S2S7	Tablet, film coated	O-Oral
8638	S1S2S7	Tablet, film coated	O-Oral
10169	S1S2S7	Tablet, film coated	O-Oral
10170	S1S2S7	Tablet, film coated	O-Oral
10171	S1S2S7	Tablet, film coated	O-Oral
5159	S1S2S7	Tablet	O-Oral
5182	L9	Syrup	O-Oral
5519	L9	Syrup	O-Oral
6237	S1S2S7	Tablet, film coated	O-Oral
6388	S1S2S7	Tablet	O-Oral
6986	L9	Syrup	O-Oral
7304	S1S2S7	Tablet, film coated	O-Oral
7437	L9	Syrup	O-Oral
7509	S1S2S7	Tablet, film coated	O-Oral
7562	S1S2S7	Tablet, film coated	O-Oral
8060	S1S2S7	Tablet, film coated	O-Oral
8329	L9	Syrup	O-Oral
9746	L9	Syrup	O-Oral
9747	S1S2S7	Tablet, film coated	O-Oral
10743	S1S2S7	Tablet	O-Oral
10744	L9	Syrup	O-Oral
10901	L9	Syrup	O-Oral
9532	S1S2S7	Tablet	O-Oral
7257	S1S2S7	Tablet	O-Oral
9940	L9	Syrup	O-Oral
7502	S3S5L8	Suspension	ITrac-Intratracheal
8456	C22C24C23C21	Injectable, suspension	ITrac-Intratracheal
8457	C22C24C23C21	Injectable, suspension	ITrac-Intratracheal
4061	S3S5L8	Suspension	ITrac-Intratracheal
4524	D5	Ointment	Oph-Ophtalmic
4635	D5	Ointment	Oph-Ophtalmic
7662	L1	Drops, solution	Oph-Ophtalmic
10801	D5	Ointment	Oph-Ophtalmic
8323	L1	Drops, solution	Oph-Ophtalmic
10220	L1	Drops, solution	Oph-Ophtalmic
7839	L1	Drops, solution	Oph-Ophtalmic
8957	D5	Ointment	Oph-Ophtalmic
6692	L1	Drops, solution	Oph-Ophtalmic
7057	D3	Gel	Oph-Ophtalmic
3382	L1	Drops, solution	Oph-Ophtalmic
3963	L1	Drops, suspension	Oph-Ophtalmic
7932	D3	Gel	Oph-Ophtalmic
9918	L1	Drops, solution	Oph-Ophtalmic
10059	L1	Drops, solution	Oph-Ophtalmic
11032	L1	Drops, solution	Oph-Ophtalmic
9660	L1	Drops, solution	Oph-Ophtalmic
5240	L1	Drops, solution	Oph-Ophtalmic
9723	L1	Drops, solution	Oph-Ophtalmic
9829	L1	Drops, solution	Oph-Ophtalmic
8927	S3S5L8	Suspension	Oph-Ophtalmic
6694	L1	Drops, solution	Oph-Ophtalmic
6993	O3	Implant	IVit-Intravitreal
369	L1	Drops, suspension	Oph-Ophtalmic
5363	L1	Drops, suspension	Oph-Ophtalmic
8887	D3	Gel	Oph-Ophtalmic
9764	O3	Implant	IVit-Intravitreal
2451	L1	Drops, solution	Oph-Ophtalmic
7527	L1	Drops, solution	Oph-Ophtalmic
10332	L1	Drops, solution	Oph-Ophtalmic
9726	L1	Drops, suspension	Oph-Ophtalmic
5886	L1	Drops, suspension	Oph-Ophtalmic
3525	L1	Drops, suspension	Oph-Ophtalmic
6360	L1	Drops, solution	Oph-Ophtalmic
6752	L1	Drops, suspension	Oph-Ophtalmic
8363	D5	Ointment	Oph-Ophtalmic
9344	D5	Ointment	Oph-Ophtalmic
