Code	Parent	Route CLEAN	Parenteral
10361	O-Oral	O-Oral	
10362	O-Oral	O-Oral	
10363	T-Topical	T-Topical	
10364	T-Topical	T-Topical	
10365	T-Topical	T-Topical	
10366	T-Topical	T-Topical	
10367	IV-Intravenous	IV-Intravenous	
10368	IV-Intravenous	IV-Intravenous	
10369	T-Topical	T-Topical	
10370	T-Topical	T-Topical	
10371	O-Oral	O-Oral	
10372	O-Oral	O-Oral	
10373	O-Oral	O-Oral	
10374	O-Oral	O-Oral	
10375	O-Oral	O-Oral	
10376	R-Rectal	R-Rectal	
10377	Parentaral	SC-Subcutanous	Parentaral
10380	O-Oral	O-Oral	
10381	Parentaral	Inf-Infusion	Parentaral
10382	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10383	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10384	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10385	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10386	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10387	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10388	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10389	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10390	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10391	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10392	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10393	Parentaral	SC-IVas-Subcutanous-Intravascular	Parentaral
10394	V-Vaginal	V-Vaginal	
10395	V-Vaginal	V-Vaginal	
10396	O-Oral	O-Oral	
10397	Parentaral	SC-Subcutanous	Parentaral
10398	Parentaral	SC-Subcutanous	Parentaral
10399	Parentaral	SC-Subcutanous	Parentaral
10400	O-Oral	O-Oral	
10401	O-Oral	O-Oral	
10402	O-Oral	O-Oral	
10403	O-Oral	O-Oral	
10404	O-Oral	O-Oral	
10405	O-Oral	O-Oral	
10406	O-Oral	O-Oral	
10407	O-Oral	O-Oral	
10408	O-Oral	O-Oral	
10409	O-Oral	O-Oral	
10410	Parentaral	SC-Subcutanous	Parentaral
10411	O-Oral	O-Oral	
10412	O-Oral	O-Oral	
10413	O-Oral	O-Oral	
10415	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10416	O-Oral	O-Oral	
10417	O-Oral	O-Oral	
10418	O-Oral	O-Oral	
10419	O-Oral	O-Oral	
10420	O-Oral	O-Oral	
10421	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10422	Parentaral	Inf-Infusion	Parentaral
10423	R-Rectal	R-Rectal	
10424	R-Rectal	R-Rectal	
10425	R-Rectal	R-Rectal	
10426	Parentaral	Inf-IM-Infusion-Intramuscular	Parentaral
10427	O-Oral	O-Oral	
10428	Parentaral	SC-Subcutanous	Parentaral
10429	O-Oral	O-Oral	
10430	O-Oral	O-Oral	
10431	O-Oral	O-Oral	
10432	O-Oral	O-Oral	
10433	O-Oral	O-Oral	
10434	O-Oral	O-Oral	
10435	O-Oral	O-Oral	
10436	Oph-Ophtalmic	Oph-Ophtalmic	
10437	O-Oral	O-Oral	
10438	O-Oral	O-Oral	
10439	O-Oral	O-Oral	
10440	Parentaral	IM-Intramuscular	Parentaral
10441	O-Oral	O-Oral	
10442	O-Oral	O-Oral	
10443	O-Oral	O-Oral	
10444	O-Oral	O-Oral	
10445	Parentaral	Inf-Infusion	Parentaral
10446	O-Oral	O-Oral	
10447	O-Oral	O-Oral	
10448	Parentaral	SC-Subcutanous	Parentaral
10449	Parentaral	IM-Intramuscular	Parentaral
10450	O-Oral	O-Oral	
10451	O-Oral	O-Oral	
10452	O-Oral	O-Oral	
10453	O-Oral	O-Oral	
10454	O-Oral	O-Oral	
10455	O-Oral	O-Oral	
10456	O-Oral	O-Oral	
10457	O-Oral	O-Oral	
10458	O-Oral	O-Oral	
10460	O-Oral	O-Oral	
10461	O-Oral	O-Oral	
10462	O-Oral	O-Oral	
10463	O-Oral	O-Oral	
10464	O-Oral	O-Oral	
10465	O-Oral	O-Oral	
10466	O-Oral	O-Oral	
10467	O-Oral	O-Oral	
10468	O-Oral	O-Oral	
10469	O-Oral	O-Oral	
10470	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10471	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10472	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10473	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10474	O-Oral	O-Oral	
10475	Parentaral	Inf-Infusion	Parentaral
10476	Parentaral	SC-Subcutanous	Parentaral
10477	Parentaral	SC-Subcutanous	Parentaral
10478	Parentaral	SC-Subcutanous	Parentaral
10479	Parentaral	SC-Subcutanous	Parentaral
10480	O-Oral	O-Oral	
10481	O-Oral	O-Oral	
10482	O-Oral	O-Oral	
10483	O-Oral	O-Oral	
10484	O-Oral	O-Oral	
10485	Res-Respiratory	Res-Respiratory	
10486	O-Oral	O-Oral	
10487	O-Oral	O-Oral	
10488	O-Oral	O-Oral	
10489	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10490	T-Topical	T-Topical	
10491	T-Topical	T-Topical	
10492	O-Oral	O-Oral	
10493	O-Oral	O-Oral	
10494	Parentaral	Inf-Infusion	Parentaral
10495	Parentaral	Inf-Infusion	Parentaral
10496	Parentaral	IM-Intramuscular	Parentaral
10497	Parentaral	IM-SC-Intramuscular-Subcutanous	Parentaral
10498	Parentaral	IM-Intramuscular	Parentaral
10499	O-Oral	O-Oral	
10500	O-Oral	O-Oral	
10501	O-Oral	O-Oral	
10502	O-Oral	O-Oral	
10503	O-Oral	O-Oral	
10504	O-Oral	O-Oral	
10505	O-Oral	O-Oral	
10506	O-Oral	O-Oral	
10507	Parentaral	IM-SC-Intramuscular-Subcutanous	Parentaral
10508	Parentaral	IM-SC-Intramuscular-Subcutanous	Parentaral
10509	O-Oral	O-Oral	
10510	Oph-Ophtalmic	Oph-Ophtalmic	
10511	O-Oral	O-Oral	
10512	O-Oral	O-Oral	
10514	O-Oral	O-Oral	
10515	O-Oral	O-Oral	
10516	O-Oral	O-Oral	
10517	Parentaral	Inf-Infusion	Parentaral
10518	O-Oral	O-Oral	
10519	Parentaral	Inf-Infusion	Parentaral
10520	Parentaral	Inf-Infusion	Parentaral
10521	O-Oral	O-Oral	
10522	O-Oral	O-Oral	
10523	O-Oral	O-Oral	
10524	N-Nasal	N-Nasal	
10525	Parentaral	Inf-Infusion	Parentaral
10526	O-Oral	O-Oral	
10527	O-Oral	O-Oral	
10528	O-Oral	O-Oral	
10529	O-Oral	O-Oral	
10530	O-Oral	O-Oral	
10531	O-Oral	O-Oral	
10532	O-Oral	O-Oral	
10533	O-Oral	O-Oral	
10534	O-Oral	O-Oral	
10535	O-Oral	O-Oral	
10536	O-Oral	O-Oral	
10537	O-Oral	O-Oral	
10538	O-Oral	O-Oral	
10539	O-Oral	O-Oral	
10540	O-Oral	O-Oral	
10541	O-Oral	O-Oral	
10542	Oph-Ophtalmic	Oph-Ophtalmic	
10543	R-Rectal	R-Rectal	
10544	O-Oral	O-Oral	
10545	O-Oral	O-Oral	
10546	O-Oral	O-Oral	
10547	O-Oral	O-Oral	
10548	O-Oral	O-Oral	
10550	O-Oral	O-Oral	
10551	O-Oral	O-Oral	
10552	O-Oral	O-Oral	
10553	O-Oral	O-Oral	
10554	O-Oral	O-Oral	
10555	O-Oral	O-Oral	
10556	O-Oral	O-Oral	
10557	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10558	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10559	Parentaral	SC-Subcutanous	Parentaral
10560	Parentaral	SC-Subcutanous	Parentaral
10561	O-Oral	O-Oral	
10562	O-Oral	O-Oral	
10563	O-Oral	O-Oral	
10564	O-Oral	O-Oral	
10565	O-Oral	O-Oral	
10566	Parentaral	Inf-Infusion	Parentaral
10567	Parentaral	Inf-Infusion	Parentaral
10568	Parentaral	Inf-Infusion	Parentaral
10569	Parentaral	Inf-Infusion	Parentaral
10570	Parentaral	Inf-Infusion	Parentaral
10571	Parentaral	Inf-Infusion	Parentaral
10572	Parentaral	Inf-Infusion	Parentaral
10573	Parentaral	Inf-Infusion	Parentaral
10574	Parentaral	Inf-Infusion	Parentaral
10575	Parentaral	Inf-Infusion	Parentaral
10576	O-Oral	O-Oral	
10577	O-Oral	O-Oral	
10578	O-Oral	O-Oral	
10579	O-Oral	O-Oral	
10580	O-Oral	O-Oral	
10581	O-Oral	O-Oral	
10582	O-Oral	O-Oral	
10583	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10584	Parentaral	IM-Intramuscular	Parentaral
10585	O-Oral	O-Oral	
10586	O-Oral	O-Oral	
10587	O-Oral	O-Oral	
10588	O-Oral	O-Oral	
10589	O-Oral	O-Oral	
10590	O-Oral	O-Oral	
10591	O-Oral	O-Oral	
10592	Parentaral	SC-Subcutanous	Parentaral
10593	O-Oral	O-Oral	
10594	O-Oral	O-Oral	
10595	Parentaral	Inf-Infusion	Parentaral
10596	O-Oral	O-Oral	
10597	O-Oral	O-Oral	
10598	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10599	O-Oral	O-Oral	
10600	O-Oral	O-Oral	
10601	SL-Sublingual	SL-Sublingual	
10602	SL-Sublingual	SL-Sublingual	
10603	SL-Sublingual	SL-Sublingual	
10604	SL-Sublingual	SL-Sublingual	
10605	O-Oral	O-Oral	
10606	O-Oral	O-Oral	
10607	O-Oral	O-Oral	
10608	O-Oral	O-Oral	
10609	O-Oral	O-Oral	
10610	O-Oral	O-Oral	
10611	Parentaral	Inf-Infusion	Parentaral
10612	Parentaral	Inf-Infusion	Parentaral
10613	Parentaral	Inf-Infusion	Parentaral
10614	Parentaral	Inf-Infusion	Parentaral
10615	Parentaral	Inf-Infusion	Parentaral
10616	Parentaral	Inf-Infusion	Parentaral
10617	O-Oral	O-Oral	
10618	O-Oral	O-Oral	
10619	Parentaral	SC-Subcutanous	Parentaral
10620	O-Oral	O-Oral	
10621	O-Oral	O-Oral	
10622	Parentaral	SC-Subcutanous	Parentaral
10623	Parentaral	SC-Subcutanous	Parentaral
10624	Parentaral	IM-Intramuscular	Parentaral
10625	Parentaral	SC-Subcutanous	Parentaral
10626	Parentaral	SC-Subcutanous	Parentaral
10627	Parentaral	SC-Subcutanous	Parentaral
10628	Parentaral	SC-Subcutanous	Parentaral
10629	O-Oral	O-Oral	
10630	O-Oral	O-Oral	
10631	O-Oral	O-Oral	
10632	Parentaral	SC-Subcutanous	Parentaral
10633	O-Oral	O-Oral	
10634	O-Oral	O-Oral	
10635	O-Oral	O-Oral	
10636	O-Oral	O-Oral	
10637	O-Oral	O-Oral	
10638	IVes-Intravesical	IVes-Intravesical	
10639	N-Nasal	N-Nasal	
10640	Parentaral	Inf-Infusion	Parentaral
10643	O-Oral	O-Oral	
10645	O-Oral	O-Oral	
10646	T-Topical	T-Topical	
10647	O-Oral	O-Oral	
10648	O-Oral	O-Oral	
10649	R-Rectal	R-Rectal	
10650	O-Oral	O-Oral	
10651	N-Nasal	N-Nasal	
10652	Parentaral	Inf-Infusion	Parentaral
10653	Parentaral	Inf-Infusion	Parentaral
10654	Parentaral	Inf-Infusion	Parentaral
10655	Parentaral	Inf-Infusion	Parentaral
10656	Parentaral	Inf-Infusion	Parentaral
10657	Parentaral	Inf-Infusion	Parentaral
10658	O-Oral	O-Oral	
10659	O-Oral	O-Oral	
10660	Parentaral	Inf-Infusion	Parentaral
10661	Parentaral	Inf-Infusion	Parentaral
10662	O-Oral	O-Oral	
10663	O-Oral	O-Oral	
10664	O-Oral	O-Oral	
10665	O-Oral	O-Oral	
10666	O-Oral	O-Oral	
10667	O-Oral	O-Oral	
10668	O-Oral	O-Oral	
10669	O-Oral	O-Oral	
10670	O-Oral	O-Oral	
10671	T-Topical	T-Topical	
10672	Parentaral	Inf-Infusion	Parentaral
10673	Parentaral	Inf-Infusion	Parentaral
10674	Parentaral	Inf-Infusion	Parentaral
10675	Parentaral	IV-IM-Inf-R-Intravenous-Intramuscular-Infusion-Rectal	Parentaral
10676	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10677	Parentaral	SC-Subcutanous	Parentaral
10678	O-Oral	O-Oral	
10679	O-Oral	O-Oral	
10680	O-Oral	O-Oral	
10681	O-Oral	O-Oral	
10682	R-Rectal	R-Rectal	
10683	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10684	Parentaral	Inf-Infusion	Parentaral
10685	Parentaral	Inf-Infusion	Parentaral
10686	O-Oral	O-Oral	
10687	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10688	O-Oral	O-Oral	
10689	O-Oral	O-Oral	
10690	O-Oral	O-Oral	
10691	O-Oral	O-Oral	
10692	O-Oral	O-Oral	
10693	O-Oral	O-Oral	
10694	O-Oral	O-Oral	
10695	O-Oral	O-Oral	
10696	O-Oral	O-Oral	
10697	O-Oral	O-Oral	
10698	O-Oral	O-Oral	
10699	O-Oral	O-Oral	
10702	O-Oral	O-Oral	
10703	O-Oral	O-Oral	
10706	O-Oral	O-Oral	
10707	Parentaral	Inf-Infusion	Parentaral
10708	O-Oral	O-Oral	
10709	O-Oral	O-Oral	
10710	O-Oral	O-Oral	
10711	O-Oral	O-Oral	
10712	O-Oral	O-Oral	
10713	O-Oral	O-Oral	
10714	O-Oral	O-Oral	
10715	Parentaral	Inf-Infusion	Parentaral
10716	Parentaral	SC-Subcutanous	Parentaral
10717	Parentaral	SC-Subcutanous	Parentaral
10718	Parentaral	SC-Subcutanous	Parentaral
10719	Parentaral	SC-Subcutanous	Parentaral
10720	Parentaral	SC-Subcutanous	Parentaral
10721	Parentaral	SC-Subcutanous	Parentaral
10722	Parentaral	SC-Subcutanous	Parentaral
10723	Parentaral	SC-Subcutanous	Parentaral
10724	Parentaral	SC-Subcutanous	Parentaral
10725	O-Oral	O-Oral	
10726	O-Oral	O-Oral	
10727	O-Oral	O-Oral	
10728	O-Oral	O-Oral	
10729	O-Oral	O-Oral	
10730	O-Oral	O-Oral	
10731	Parentaral	Inf-Infusion	Parentaral
10732	Parentaral	SC-Subcutanous	Parentaral
10733	Parentaral	SC-Subcutanous	Parentaral
10734	Parentaral	SC-Subcutanous	Parentaral
10735	Parentaral	SC-Subcutanous	Parentaral
10736	Parentaral	SC-Subcutanous	Parentaral
10737	Parentaral	SC-Subcutanous	Parentaral
10738	Parentaral	SC-Subcutanous	Parentaral
10739	Parentaral	SC-Subcutanous	Parentaral
10740	O-Oral	O-Oral	
10741	O-Oral	O-Oral	
10742	O-Oral	O-Oral	
10743	O-Oral	O-Oral	
10744	O-Oral	O-Oral	
10745	O-Oral	O-Oral	
10746	O-Oral	O-Oral	
10747	O-Oral	O-Oral	
10748	Res-Respiratory	Res-Respiratory	
10749	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
10750	O-Oral	O-Oral	
10751	O-Oral	O-Oral	
10752	O-Oral	O-Oral	
10753	O-Oral	O-Oral	
10754	Parentaral	Inf-Infusion	Parentaral
10755	Parentaral	ITh-Intrathecal	Parentaral
10756	O-Oral	O-Oral	
10757	O-Oral	O-Oral	
10758	O-Oral	O-Oral	
10759	O-Oral	O-Oral	
10760	O-Oral	O-Oral	
10761	O-Oral	O-Oral	
10762	Parentaral	SC-Subcutanous	Parentaral
10763	O-Oral	O-Oral	
10764	O-Oral	O-Oral	
10765	O-Oral	O-Oral	
10766	O-Oral	O-Oral	
10767	O-Oral	O-Oral	
10768	R-Rectal	R-Rectal	
10771	Irrigation	Irrigation	
10772	Parentaral	Inf-Infusion	Parentaral
10773	O-Oral	O-Oral	
10774	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10775	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10776	Parentaral	Inf-Infusion	Parentaral
10777	Parentaral	Inf-Infusion	Parentaral
10778	O-Oral	O-Oral	
10779	O-Oral	O-Oral	
10780	O-Oral	O-Oral	
10781	O-Oral	O-Oral	
10782	O-Oral	O-Oral	
10783	O-Oral	O-Oral	
10784	O-Oral	O-Oral	
10785	Parentaral	Inf-Infusion	Parentaral
10786	Parentaral	Inf-Infusion	Parentaral
10788	O-Oral	O-Oral	
10789	O-Oral	O-Oral	
10790	O-Oral	O-Oral	
10791	O-Oral	O-Oral	
10792	O-Oral	O-Oral	
10793	O-Oral	O-Oral	
10794	Parentaral	Inf-Infusion	Parentaral
10795	Parentaral	Inf-Infusion	Parentaral
10796	O-Oral	O-Oral	
10797	O-Oral	O-Oral	
10798	O-Oral	O-Oral	
10799	O-Oral	O-Oral	
10800	O-Oral	O-Oral	
10801	Oph-Ophtalmic	Oph-Ophtalmic	
10802	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10803	InhRes-Inhalation or respiratory	InhRes-Inhalation or respiratory	
10804	InhRes-Inhalation or respiratory	InhRes-Inhalation or respiratory	
10805	InhRes-Inhalation or respiratory	InhRes-Inhalation or respiratory	
10806	O-Oral	O-Oral	
10807	O-Oral	O-Oral	
10808	O-Oral	O-Oral	
10809	Parentaral	Inf-Infusion	Parentaral
10810	Parentaral	Inf-Infusion	Parentaral
10811	O-Oral	O-Oral	
10812	O-Oral	O-Oral	
10813	O-Oral	O-Oral	
10814	O-Oral	O-Oral	
10815	O-Oral	O-Oral	
10816	O-Oral	O-Oral	
10817	Parentaral	SC-Subcutanous	Parentaral
10818	Parentaral	SC-Subcutanous	Parentaral
10819	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10820	O-Oral	O-Oral	
10821	O-Oral	O-Oral	
10822	O-Oral	O-Oral	
10823	O-Oral	O-Oral	
10824	O-Oral	O-Oral	
10825	Parentaral	Inf-Infusion	Parentaral
10826	Parentaral	Inf-Infusion	Parentaral
10827	O-Oral	O-Oral	
10828	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10829	Parentaral	IM-Intramuscular	Parentaral
10830	Parentaral	IM-IntAr-Intramuscular-IntraArticular	Parentaral
10831	Oph-Ophtalmic	Oph-Ophtalmic	
10832	Oph-Ophtalmic	Oph-Ophtalmic	
10833	O-Oral	O-Oral	
10834	O-Oral	O-Oral	
10835	Parentaral	Inf-Infusion	Parentaral
10836	O-Oral	O-Oral	
10837	O-Oral	O-Oral	
10838	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
10839	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
10840	O-Oral	O-Oral	
10841	O-Oral	O-Oral	
10842	O-Oral	O-Oral	
10843	O-Oral	O-Oral	
10844	O-Oral	O-Oral	
10845	O-Oral	O-Oral	
10846	R-Rectal	R-Rectal	
10847	O-Oral	O-Oral	
10848	O-Oral	O-Oral	
10849	O-Oral	O-Oral	
10850	Parentaral	Inf-Inh-Infusion-Inhalation	Parentaral
10851	R-Rectal	R-Rectal	
10852	O-Oral	O-Oral	
10853	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
10854	O-Oral	O-Oral	
10855	O-Oral	O-Oral	
10856	Oph-Ophtalmic	Oph-Ophtalmic	
10857	O-Oral	O-Oral	
10858	R-Rectal	R-Rectal	
10859	Parentaral	IM-Intramuscular	Parentaral
10860	O-Oral	O-Oral	
10861	O-Oral	O-Oral	
10862	Res-Respiratory	Res-Respiratory	
10863	Parentaral	IM-SC-Intramuscular-Subcutanous	Parentaral
10864	Parentaral	IM-SC-Intramuscular-Subcutanous	Parentaral
10865	O-Oral	O-Oral	
10866	Parentaral	SC-Subcutanous	Parentaral
10867	Parentaral	SC-Subcutanous	Parentaral
10868	Parentaral	SC-Subcutanous	Parentaral
10869	O-Oral	O-Oral	
10870	O-Oral	O-Oral	
10871	O-Oral	O-Oral	
10872	O-Oral	O-Oral	
10873	O-Oral	O-Oral	
10874	O-Oral	O-Oral	
10875	O-Oral	O-Oral	
10876	Parentaral	Inf-Infusion	Parentaral
10877	O-Oral	O-Oral	
10878	O-Oral	O-Oral	
10879	O-Oral	O-Oral	
10880	O-Oral	O-Oral	
10881	O-Oral	O-Oral	
10882	O-Oral	O-Oral	
10883	O-Oral	O-Oral	
10884	O-Oral	O-Oral	
10885	O-Oral	O-Oral	
10886	Parentaral	IM-Intramuscular	Parentaral
10887	O-Oral	O-Oral	
10889	O-Oral	O-Oral	
10890	O-Oral	O-Oral	
10891	O-Oral	O-Oral	
10892	O-Oral	O-Oral	
10893	N-Nasal	N-Nasal	
10894	N-Nasal	N-Nasal	
10895	O-Oral	O-Oral	
10896	O-Oral	O-Oral	
10897	Res-Respiratory	Res-Respiratory	
10898	InhRes-Inhalation or respiratory	InhRes-Inhalation or respiratory	
10899	O-Oral	O-Oral	
10900	O-Oral	O-Oral	
10901	O-Oral	O-Oral	
10902	O-Oral	O-Oral	
10903	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10904	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10905	Parentaral	SC-Subcutanous	Parentaral
10906	O-Oral	O-Oral	
10907	O-Oral	O-Oral	
10908	Parentaral	Inf-Infusion	Parentaral
10909	Parentaral	Inf-Infusion	Parentaral
10910	O-Oral	O-Oral	
10911	Oph-Ophtalmic	Oph-Ophtalmic	
10912	O-Oral	O-Oral	
10913	O-Oral	O-Oral	
10914	O-Oral	O-Oral	
10915	O-R-Oral-Rectal	O-R-Oral-Rectal	
10916	O-Oral	O-Oral	
10918	Parentaral	SC-Subcutanous	Parentaral
10919	Parentaral	Inf-Infusion	Parentaral
10920	Parentaral	SC-Subcutanous	Parentaral
10921	Parentaral	Inf-Infusion	Parentaral
10922	O-Oral	O-Oral	
10923	O-Oral	O-Oral	
10924	O-Oral	O-Oral	
10925	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10926	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10927	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10928	Parentaral	IM-Intramuscular	Parentaral
10929	IV-Intravenous	IV-Intravenous	
10930	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
10931	IV-Intravenous	IV-Intravenous	
10932	Parentaral	IM-Intramuscular	Parentaral
10933	O-Oral	O-Oral	
10934	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10935	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10936	Parentaral	Inf-Infusion	Parentaral
10937	Parentaral	ITh-Intrathecal	Parentaral
10938	T-Topical	T-Topical	
10939	T-Topical	T-Topical	
10940	IO-Intraoral	IO-Intraoral	
10941	Parentaral	IM-Intramuscular	Parentaral
10942	Oph-Ophtalmic	Oph-Ophtalmic	
10943	O-Oral	O-Oral	
10944	O-Oral	O-Oral	
10945	O-Oral	O-Oral	
10946	O-Oral	O-Oral	
10947	O-Oral	O-Oral	
10948	O-Oral	O-Oral	
10949	O-Oral	O-Oral	
10950	Parentaral	IM-Intramuscular	Parentaral
10951	O-Oral	O-Oral	
10952	O-Oral	O-Oral	
10953	Parentaral	Inf-Infusion	Parentaral
10954	Parentaral	Inf-Infusion	Parentaral
10955	Parentaral	Inf-Infusion	Parentaral
10956	O-Oral	O-Oral	
10957	O-Oral	O-Oral	
10958	O-Oral	O-Oral	
10959	Parentaral	Inf-Infusion	Parentaral
10960	Parentaral	Inf-Infusion	Parentaral
10961	O-Oral	O-Oral	
10962	O-Oral	O-Oral	
10963	O-Oral	O-Oral	
10964	O-Oral	O-Oral	
10965	O-Oral	O-Oral	
10966	O-Oral	O-Oral	
10967	T-Topical	T-Topical	
10968	O-Oral	O-Oral	
10969	O-Oral	O-Oral	
10970	O-Oral	O-Oral	
10971	O-Oral	O-Oral	
10972	Oph-Ophtalmic	Oph-Ophtalmic	
10973	O-Oral	O-Oral	
10974	Parentaral	Inf-Infusion	Parentaral
10975	Parentaral	SC-Subcutanous	Parentaral
10976	Parentaral	Inf-Infusion	Parentaral
10977	O-Oral	O-Oral	
10978	Parentaral	Inf-Infusion	Parentaral
10979	O-Oral	O-Oral	
10980	O-Oral	O-Oral	
10981	Parentaral	SC-Subcutanous	Parentaral
10982	O-Oral	O-Oral	
10983	Parentaral	SC-Subcutanous	Parentaral
10984	R-Rectal	R-Rectal	
10985	Parentaral	Inf-Infusion	Parentaral
10986	Parentaral	Inf-Infusion	Parentaral
10987	Parentaral	SC-Subcutanous	Parentaral
10988	Parentaral	SC-Subcutanous	Parentaral
10989	Parentaral	Inf-Infusion	Parentaral
10990	Parentaral	Inf-Infusion	Parentaral
10991	O-Oral	O-Oral	
10992	O-Oral	O-Oral	
10993	O-Oral	O-Oral	
10994	Parentaral	Inf-Infusion	Parentaral
10995	Parentaral	Inf-Infusion	Parentaral
10996	Parentaral	Inf-Infusion	Parentaral
10997	O-Oral	O-Oral	
10998	O-Oral	O-Oral	
10999	O-Oral	O-Oral	
11000	O-Oral	O-Oral	
11001	Parentaral	Inf-Infusion	Parentaral
11002	O-Oral	O-Oral	
11003	O-Oral	O-Oral	
11004	O-Oral	O-Oral	
11005	O-Oral	O-Oral	
11006	O-Oral	O-Oral	
11007	Parentaral	Inf-Infusion	Parentaral
11008	TD-Transdermal	TD-Transdermal	
11009	Parentaral	Inf-Infusion	Parentaral
11010	Parentaral	Inf-Infusion	Parentaral
11011	Parentaral	Inf-Infusion	Parentaral
11012	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
11013	O-Oral	O-Oral	
11014	O-Oral	O-Oral	
11015	O-Oral	O-Oral	
11016	O-Oral	O-Oral	
11017	O-Oral	O-Oral	
11018	O-Oral	O-Oral	
11019	O-Oral	O-Oral	
11020	Parentaral	Inf-Infusion	Parentaral
11021	Parentaral	SC-Subcutanous	Parentaral
11022	Parentaral	SC-Subcutanous	Parentaral
11023	O-Oral	O-Oral	
11024	O-Oral	O-Oral	
11025	IV-Intravenous	IV-Intravenous	
11026	IV-Intravenous	IV-Intravenous	
11027	IV-Intravenous	IV-Intravenous	
11028	O-Oral	O-Oral	
11029	O-Oral	O-Oral	
11030	O-Oral	O-Oral	
11031	IV-Intravenous	IV-Intravenous	
11032	Oph-Ophtalmic	Oph-Ophtalmic	
11033	O-Oral	O-Oral	
11034	Parentaral	IM-Intramuscular	Parentaral
11035	V-Vaginal	V-Vaginal	
11036	O-Oral	O-Oral	
11037	O-Oral	O-Oral	
11038	O-Oral	O-Oral	
11039	Parentaral	Inf-Infusion	Parentaral
11040	O-Oral	O-Oral	
11041	O-Oral	O-Oral	
11042	O-Oral	O-Oral	
11043	O-Oral	O-Oral	
11044	O-Oral	O-Oral	
11045	O-Oral	O-Oral	
11046	IV-Intravenous	IV-Intravenous	
11047	O-Oral	O-Oral	
11048	O-Oral	O-Oral	
11049	O-Oral	O-Oral	
11050	O-Oral	O-Oral	
11051	Parentaral	Inf-Infusion	Parentaral
11052	O-Oral	O-Oral	
11053	O-Oral	O-Oral	
11054	O-Oral	O-Oral	
11055	O-Oral	O-Oral	
11056	Parentaral	Inf-Infusion	Parentaral
