MoPHCode	RegistrationNumber	DrugName	Dosage	Presentation	Form	Agent	Manufacturer	Country	SubsidyPercentage
10486	137319/1	SUTENT	12.5mg	30	Capsule, hard	Droguerie Fattal  S.A.L.	Pfizer Italia SRL	Italy	0
10487	137519/1	SUTENT	25mg	30	Capsule, hard	Droguerie Fattal  S.A.L.	Pfizer Italia SRL	Italy	0
10488	137419/1	SUTENT	50mg	30	Capsule, hard	Droguerie Fattal  S.A.L.	Pfizer Italia SRL	Italy	0
1595	973435/01	SYMBICORT	160/4.5mcg	120doses	Turbuhaler Inhalation powder	Omnipharma	AstraZeneca AB	Sweden	0
5984	168047/10	SYMBICORT	320/9mcg	60doses	Turbuhaler, Inhalation powder	Omnipharma	AstraZeneca AB	Sweden	0
5250	222389/08	SYMBICORT TURBUHALER	160/4.5mcg/dose	60 Doses	Inhalation Powder	Omnipharma	AstraZeneca AB	Sweden	0
4552	24966	SYMMETREL	100mg	20	Capsule	Mephico S.A.L.	Mephico SAL	Lebanon	0
11749	104121/1	SYNAGIS	100mg/ml 50mg/0.5ml	Vial	Solution for injection	Omnipharma	Boehringer Ingelheim Pharma GmbH & Co KG	Germany	0
11750	104021/1	SYNAGIS	100mg/1ml 	Vial	Solution for injection	Omnipharma	Boehringer Ingelheim Pharma GmbH & Co KG	Germany	0
7984	186789/14	SYNERGIC	500mg/500mg	1Vial	Powder for IV injectable preparation	Medis Pharm Drugstore	Unimed Laboratories	Tunisia	0
6002	218767/09	SYNFLORIX		1prefilled syringe +1needle (1dose 0.5ml)	Injectable suspension	Abela Frères S.A.L.	GlaxoSmithKline Biologicals SA	Belgium	0
8680	61116/1	SYNJARDY	12.5mg/1000mg	60	Tablet, film coated	Mersaco	Boehringer Ingelheim Pharma GmbH & Co KG	Germany	0
10462	185719/1	SYNJARDY	5mg/1000mg	60	Tablet, film coated	Mersaco	Boehringer Ingelheim Hellas Single Member SA	Greece	0
10463	186019/1	SYNJARDY	12.5mg/850mg	60	Tablet, film coated	Mersaco	Boehringer Ingelheim Hellas Single Member SA	Greece	0
10464	185819/1	SYNJARDY	5mg/850mg	60	Tablet, film coated	Mersaco	Boehringer Ingelheim Hellas Single Member SA	Greece	0
10469	185919/1	SYNJARDY	12.5mg/1000mg	60	Tablet, film coated	Mersaco	Boehringer Ingelheim Hellas Single Member SA	Greece	0
6763	97661/11	TABUNEX	0.05%	120Doses	Nasal spray	Mersaco	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	0
7063	96571/12	TABUVAN	80mg	30	Tablet, film coated	Mersaco	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	0
7065	96572/12	TABUVAN	160mg	30	Tablet, film coated	Mersaco	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	0
8176	86314/1	TACHYBEN	25mg	5Ampoules x 5ml	Injectable solution IV	Codipha	Ever Neuro Pharma GmbH 	Austria	0
7117	218707/10	TACROGRAF 0.5	0.5mg	100	Capsule	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
7118	218708/10	TACROGRAF 1	1mg	100	Capsule	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
7119	218709/10	TACROGRAF 5	5mg	100	Capsule	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
9329	146115/1	TACRUS	0.1%	30g	Ointment	Premium Serve Drugstore Co. P.S.D. SAL	Pella Pharmaceuticals Co Ltd	Jordan	0
10600	5820/1	TADALAFIL BIOGARAN	10mg	4	Comprimés pelliculés	Commercial and Trading Ressources SAL (CTR)	Interpharma Services Ltd	Bulgaria	0
11566	70222/1	TADALAGEN	5mg	28	Tablet, film coated	Qualipharm	Atlantic Pharma Producoes Farmaceuticas SA, Portugal Packed by Pharmadex	Lebanon	0
11567	78522/1	TADALAGEN	20mg	4	Tablet, film coated	Qualipharm	Atlantic Pharma Producoes Farmaceuticas SA, Portugal Packed by Pharmadex	Lebanon	0
9994	102519/1	TADAPRESS	20mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
11290	25421/1	TADILAS	5mg	28	Tablet, film coated	Pharmamedic S.A.R.L.	Kr Ka, d.d, Novo Mesto	Slovenia	0
11291	25521/1	TADILAS	20mg	2	Tablet, film coated	Pharmamedic S.A.R.L.	Kr Ka, d.d, Novo Mesto	Slovenia	0
4554	21361	TAENIASAN	500mg	4	Tablet	Mephico S.A.L.	Mephico SAL	Lebanon	0
7824	186128/13	TAGIX	50mg	1 Vial		Abela Frères S.A.L.	Hikma Pharmaceuticals	Jordan	0
8836	117816/1	TAGRISSO	80mg	30	Film coated tablet	Omnipharma	AstraZeneca AB	Sweden	0
10626	141720/1	TAKHZYRO	300mg/2ml (150mg/ml)	1Vial of 2ml+1syringe + 2needles	Solution for injection	Abela Frères S.A.L.	Catalent Indiana, LLC	USA	0
8944	178816/1	TALTZ	80mg/ml	Single dose prefilled autoinjector	Injection for subcutaneous use	Droguerie de l'Union	Eli Lilly & Co	USA	0
6029	222262/08	TALUSIN	0.4mg	30	Capsule, modified release	Pharmamedic S.A.R.L.	Mediphar Laboratories	Lebanon	0
4677	194148/05	TALYS	20mg	4	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
7600	186076/13	TALYS	5mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
10188	41820/1	TALYS	20mg	1	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
9831	80619/1	TALZENNA	1mg	30	Capsule	Droguerie Fattal  S.A.L.	Pfizer Pharmaceuticals LLC	USA	0
9832	80519/1	TALZENNA	0.25mg	30	Capsule	Droguerie Fattal  S.A.L.	Pfizer Pharmaceuticals LLC	USA	0
1602	405906/00	TAMIFLU	75mg	10	Capsule	Omnipharma	Cenexi SAS	France	0
10380	195019/1	TAMIFLU	75mg	10	Capsule	Omnipharma	Delpharm Milano SRL	Italy	0
10450	145120/1	TAMOXIFEN SANDOZ	20mg	Pack of 30	Tablet, film coated	Khalil Fattal & Fils S.A.L.	Salutas Pharma GmbH	Germany	0
11207	2823/1	TAMOXIFENE BIOGARAN 	20mg	30	Comprimés	Commercial and Trading Ressources SAL (CTR)	Egis Pharmaceuticals PLC	Hungary	0
11242	2723/1	TAMOXIFENE BIOGARAN 	10mg	30	Comprimés	Commercial and Trading Ressources SAL (CTR)	Egis Pharmaceuticals PLC	Hungary	0
9072	66717/1	TAMSU GENERICON RETARD	0.4mg	30	Capsule, hard, modified release	Algenericon Med	Synthon Hispania SL	Spain	0
3196	38920/97	TANAKAN	40mg	30	Comprimé Enrobé	Droguerie de l'Union	Beaufour Ipsen Industrie	France	0
8031	136515/1	TANAKAN	40mg	90	Comprimé Enrobé	Droguerie de l'Union	Beaufour Ipsen Industrie	France	0
4710	194471/05	TAPAZOLE	5mg	30	Tablet	Droguerie de l'Union	Pharmaline Licensed by Phadisco Ltd, Cyprus	Lebanon	0
10576	8920/1	TARDELIP	10mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
10577	9020/1	TARDELIP	20mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
10578	9120/1	TARDELIP	40mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
10579	9220/1	TARDELIP	80mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
4718	194919/05	TARDEN	10mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
4719	194920/05	TARDEN	20mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
4720	194921/05	TARDEN	40mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
10564	23018/1	TARESSA 100	100mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Manufactured by Hetero Labs Ltd, India for Benta SAL	Lebanon	0
10565	23118/1	TARESSA 150	150mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Manufactured by Hetero Labs Ltd, India for Benta SAL	Lebanon	0
3203	27881/94	TARGOCID	200mg	1	Vial	Mersaco	Sanofi SpA	Italy	0
5709	219249/09	TARGOCID	400mg/3ml	1 Vial 	Injectable powder +solvent IM/IV	Mersaco	Sanofi SpA	Italy	0
10278	95019/1	TARKA	180mg/2mg	28	Tablet, bilayer	Mersaco	Pharmactive Ilac Sanayi ve Ticaret AS	Turkey	0
10279	95319/1	TARKA	240mg/4mg	28	Tablet, modified release 	Mersaco	Pharmactive Ilac Sanayi ve Ticaret AS	Turkey	0
5120	24992/07	TASIGNA	200mg	112	Capsule	Khalil Fattal & Fils S.A.L.	Novartis Pharma Stein AG	Switzerland	0
6207	167811/11	TASIGNA	150mg	112	Capsule	Khalil Fattal & Fils S.A.L.	Novartis Pharma Stein AG	Switzerland	0
10875	27522/1	TAVANIC	500mg	7	Tablet, film coated, scored 	Mersaco	Opella Healthcare International SAS	France	0
10876	27622/1	TAVANIC 500MG	5mg/ml	1bottle x100ml	Solution for  Infusion	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	0
11560	15519/1	TAVAQUIN	750mg	7	Tablet, film coated	Atrissi SARL	Jordan River Pharmaceutical Industries LLC	Jordan	0
7233	166783/11	TAVAQUIN 500MG	500mg	7	Tablet, film coated	Atrissi SARL	Jordan River Pharmaceutical Industries LLC	Jordan	0
1779	208379/97	TAXOTERE	80mg/4ml	1 Vial	Concentrate for solution for infusion	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	0
1780	208396/97	TAXOTERE	20mg/ml	1 Vial	Concentrate for solution for infusion	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	0
11068	81822/1	TAXOTERE	20mg/ml	1 Vial	Concentrate for solution for infusion	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	0
11069	81922/1	TAXOTERE	80mg/4ml	1 Vial	Concentrate for solution for infusion	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	0
11793	32024/1	TAZOBACT	4g/500mg	1Vial 20ml	Powder for injection	PMD (Pharmacist's medical drugstore)	Unimed Laboratories	Tunisia	0
9982	20419/1	TAZOCIN	4g/0.5g	1vial	Powder for IV Infusion	Droguerie Fattal  S.A.L.	Wyeth Lederle SRL	Italy	0
3247	26167	TEARS NATURALE		15ml		Khalil Fattal & Fils S.A.L.	SA Alcon Couvreur NV	Belgium	0
8901	182416/1	TECENTRIQ	1200mg	1 vial	Injectable concentrate for solution for infusion	Omnipharma	Roche Diagnostics  GmbH 	Germany	0
10381	181919/1	TECENTRIQ	1200mg	1 vial	Injectable concentrate for solution for infusion	Omnipharma	F. Hoffmann La Roche Ltd, Kaiseraugst	Switzerland	0
11181	45521/1	TECFEO 240	240mg	60	Capsule, delayed release	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
10729	90520/1	TECFIDERA	240mg	56	Capsule, hard, gastro-resistant	Mersaco	Fujifilm Diosynth Biotechnologies Denmark ApS	Denmark	0
10730	90420/1	TECFIDERA	120mg	14	Capsule, hard, gastro-resistant	Mersaco	Fujifilm Diosynth Biotechnologies Denmark ApS	Denmark	0
9583	40616/1	TEGOZOL	250mg	5	Capsule	Droguerie Mercury S.A.L.	The Arab Pharmaceutical Manufacturing PSC	Jordan	0
10262	22419/1	TEGOZOL	100mg	5	Capsule	Droguerie Mercury S.A.L.	The Arab Pharmaceutical Manufacturing PSC	Jordan	0
10263	22319/1	TEGOZOL	20mg	5	Capsule	Droguerie Mercury S.A.L.	The Arab Pharmaceutical Manufacturing PSC	Jordan	0
6953	38855/96	TEGRETOL	2%	250ml	Oral suspension	Khalil Fattal & Fils S.A.L.	Delpharm Huningue SAS Huningue	France	0
7986	96699/12	TEICO MEDIS 200		1Vial + 1Ampoule solvent 3.2ml	Lyophilisat IV IM	Medis Pharm Drugstore	Les Laboratoires Medis SA	Tunisia	0
7985	96698/12	TEICO MEDIS 400		1Vial + 1Ampoule solvent 3.2ml	Lyophilisat IV IM	Medis Pharm Drugstore	Les Laboratoires Medis SA	Tunisia	0
4559	84/95	TEINTURE D'IODE A TIGE	3%	20ml	Solution	Mephico S.A.L.	Mephico SAL	Lebanon	0
7344	96635/12	TELADINE	300mg/300mg	30	Tablet	Benta Trading Co s.a.l.	Benta SAL (Packing) manufactured by Hetero Labs Ltd, India	Lebanon	0
5077	24461/06	TELMICARD 40	40mg	30	Tablet	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
5078	24460/06	TELMICARD 80	80mg	30	Tablet	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
5812	222495/08	TELMICARD 80 PLUS	80mg/12.5mg	30	Tablets	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
8713	124716/1	TEMODAL	20mg	5 in sachets	Capsule, hard	Abela Frères S.A.L.	Orion Corporation	Finland	0
8714	124816/1	TEMODAL	100mg	5 in sachets	Capsule, hard	Abela Frères S.A.L.	Orion Corporation	Finland	0
8715	124916/1	TEMODAL	250mg	5 in sachets	Capsule, hard	Abela Frères S.A.L.	Orion Corporation	Finland	0
9053	168516/1	TEMOZOLOMIDE ACCORD	5mg	5	Capsule, hard	Mediterranean Pharmaceutical Company	Accord Healthcare Limited	UK	0
9054	168616/1	TEMOZOLOMIDE ACCORD	20mg	5	Capsule, hard	Mediterranean Pharmaceutical Company	Accord Healthcare Limited	UK	0
9055	168716/1	TEMOZOLOMIDE ACCORD	100mg	5	Capsule, hard	Mediterranean Pharmaceutical Company	Accord Healthcare Limited	UK	0
9056	168816/1	TEMOZOLOMIDE ACCORD	250mg	5	Capsule, hard	Mediterranean Pharmaceutical Company	Accord Healthcare Limited	UK	0
11605	114222/1	TEMOZOLOMIDE GP PHARM	100mg	5	Capsule, hard	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	0
11606	114422/1	TEMOZOLOMIDE GP PHARM	5mg	5	Capsule, hard	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	0
11607	114322/1	TEMOZOLOMIDE GP PHARM	20mg	5	Capsule, hard	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	0
11608	114122/1	TEMOZOLOMIDE GP PHARM	250mg	5	Capsule, hard	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	0
4633	20595	TENIADEX	500mg	4	Tablet	Pharmadex	Pharmadex	Lebanon	0
9821	193518/1	TENOFOVIR DISOPROXIL ARROW	245mg	B/30	Comprimé pelliculé	Darapharma S.A.L.	APL Swift Services (Malta) Limited	Malta	0
10100	161619/1	TENOFOVIR DISOPROXIL BIOGARAN	245mg	30	Comprimés pelliculés	Commercial and Trading Ressources SAL (CTR)	Remedica Ltd 	Cyprus	0
10591	179518/1	TENOREAD	300mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Manufactured by Hetero Labs Ltd, India for Benta SAL	Lebanon	0
11443	68922/1	TENORETIC		14	Tablet, film coated	Omnipharma	AstraZeneca Pharmaceuticals Co. Ltd. WUXI	China	0
11441	69022/1	TENORMIN	50mg	28	Tablet, film coated	Omnipharma	AstraZeneca Pharmaceuticals Co. Ltd. WUXI	China	0
11442	68822/1	TENORMIN	100mg	14	Tablet, film coated	Omnipharma	AstraZeneca Pharmaceuticals Co. Ltd. WUXI	China	0
3212	405681/00	TENSIKEY	20mg	28	Tablet	Mediterranean Pharmaceutical Company	Pharminicio SL	Spain	0
3213	405682/00	TENSIKEY	5mg	60	Tablet	Mediterranean Pharmaceutical Company	Pharminicio SL	Spain	0
3530	148386/04	TENSIKEY COMPLEX	20/12,5mg	28	Tablet	Mediterranean Pharmaceutical Company	Generfarma SL	Spain	0
5293	221175/08	TENVOR	300mg	30	Tablet	Droguerie de l'Union	Cipla Ltd	India	0
10785	94421/1	TEPADINA	100mg	1Vial	Powder for concentrate for solution for infusion	Pharmamed	BSP Pharmaceuticals SpA	Italy	0
4361	208687/03	TERAFAN	250mg	14	Tablet, scored	Medapharm Healthcare SAL	Mediphar Laboratories	Lebanon	0
4362	208688/03	TERAFAN	1%	1 x 15g	Cream	Medapharm Healthcare SAL	Mediphar Laboratories	Lebanon	0
6385	168250/10	TERAFAN	1%	15ml	Spray	Medapharm Healthcare SAL	Mediphar Laboratories	Lebanon	0
11044	167018/1	TERAGIO	14mg	30	Tablet	Benta Trading Co s.a.l.	Manufactured by Alembic Pharmaceutical Limited, India for Benta SAL	Lebanon	0
11431	53123/1	TERAGIO	14mg	28	Tablet	Benta Trading Co s.a.l.	Manufactured by Alembic Pharmaceutical Limited, India for Benta SAL	Lebanon	0
9769	130418/1	TERGYNAN		10	Comprimé vaginal	Droguerie de l'Union	Sophartex	France	0
542	1990/72	TESTOVIRON DEPOT	250mg	1	Ampoule	Droguerie R. Pharaon & Fils S.A.L.	Bayer AG	Germany	0
8982	15117/1	TETAGAM P	250IU	1prefilled syringe x1ml		Benta Trading Co s.a.l.	Packed by Benta SAL Lebanon under license from CSL Behring GmbH, Germany	Lebanon	0
7283	185940/13	TETANUS GAMMA	250IU/ml	1Prefilled syringe	Injectable solution	Macromed S.A.R.L.	Kedrion SpA 	Italy	0
4560	75/95	TETRACYCLINE	250mg	1000	Capsule	Mephico S.A.L.	Mephico SAL	Lebanon	0
4562	75/95	TETRACYCLINE	250mg	300	Capsule	Mephico S.A.L.	Mephico SAL	Lebanon	0
4635	2719	TETRACYCLINE EYE OINTMENT	1%	3.5g	Ointment	Pharmadex	Pharmadex	Lebanon	0
4634	2727	TETRACYCLINE OINTMENT	3%	15g	Ointment	Pharmadex	Pharmadex	Lebanon	0
7284	186107/13	TETRALYSAL	300mg	28	Gélules	Raymond Georges Abou Adal & Co	Sophartex	France	0
7158	20565/72	TETRAN	250mg	20	Capsule	Pharmadex	Pharmadex	Lebanon	0
5733	219564/09	TETRAXIM (Vaccin Diphterique, tetanique, coquelucheux acellulaire et Poliomyelitique inactivé adsorbé)		1Prefilled syringe x0.5ml	Injectable suspension	Mersaco	Sanofi Pasteur 	France	0
11588	92622/1	THALIDOMIDE BMS	50mg	28	Capsule, hard	Droguerie de l'Union	Celgene International 	Switzerland	0
7404	186067/13	THALIDOMIDE CELGENE	50mg	28	Capsule, hard	Droguerie de l'Union	Celgene International 	Switzerland	0
4636	22585	THEODEX	80mg/15ml	120ml	Elixir	Pharmadex	Pharmadex	Lebanon	0
4638	19270	THEODEX		20	Tablet	Pharmadex	Pharmadex	Lebanon	0
4563	25694	THEOSOL ELIXIR	25mg/5ml	240ml	Elixir	Mephico S.A.L.	Mephico SAL	Lebanon	0
3528	194040/05	THIOPENTAL PANPHARMA	500mg	25Vials		Minapharm Halabi	Panpharma	France	0
7691	218333/09	THROMBO	75mg	30	Tablet, film coated	The Lebanese Pharmacists SAL	Eipico	Egypt	0
9917	34619/1	THYMOGLOBULINE 5mg/ml	25mg/5ml	1Vial	Powder for solution for infusion	Mersaco	Genzyme Ireland Ltd	Ireland	0
8285	110715/1	THYROGEN	0.9mg	2Vials		Mersaco	Genzyme Ireland Ltd	Ireland	0
8903	89516/1	THYROZOL	5mg	30	Tablet, film coated	Food & Drug Corporation FDC	Merck Healthcare KGaA	Germany	0
8904	89616/1	THYROZOL	10mg	30	Tablet, film coated	Food & Drug Corporation FDC	Merck Healthcare KGaA	Germany	0
6825	219243/09	TICANASE	12g/Bottle	Bottle 120doses	Nasal Spray 	C. Catafago & Co	European Egyptian Pharmaceutical Industries	Egypt	0
7777	186975/14	TIMOFEROL		30	Capsule	Pharmamedic S.A.R.L.	Mediphar Laboratories (Packing) under license from Laboratoires Elerte, France	Lebanon	0
5625	194557/04	TIOVA-T	18mcg	15	Rotacaps	Droguerie de l'Union	Cipla Ltd	India	0
8082	107014/1	TIROPREST	12.5mg/50ml	1Vial x 50ml	Concentrate for solution for infusion	Pharmadex	Pharmadex under license from Effectus Ilac Limited, Turkey	Lebanon	0
9507	22518/1	TISSEEL LYO		1x4ml	Powders and solvents for sealant	Abela Frères S.A.L.	Baxter AG	Austria	0
9508	22418/1	TISSEEL LYO		1x2ml	Powders and solvents for sealant	Abela Frères S.A.L.	Baxter AG	Austria	0
9506	22618/1	TISSEEL LYO		1x10ml	Powders and solvents for sealant	Abela Frères S.A.L.	Baxter AG	Austria	0
8304	71815/1	TIVICAY	50mg	30	Tablet, film coated	Abela Frères S.A.L.	Glaxo Operations UK Ltd packed by Glaxowellcome SA, Spain	UK	0
11309	170118/1	TOBRACIN		10ml	Eye drops	Germanos Health Care Supplies SARL	Amman Pharmaceutical Industries 	Jordan	0
10801	175019/1	TOBRACIN 		5g	Eye ointment	Germanos Health Care Supplies SARL	Amman Pharmaceutical Industries 	Jordan	0
7662	96720/12	TOBRASTILL	0.3%	5ml	Eye Drops solution	Pharmamedic S.A.R.L.	Bruschettini SRL	Italy	0
4565	24968	TOFRANIL 10	10mg	60	Tablet, sugar coated	Mephico S.A.L.	Mephico SAL	Lebanon	0
4566	24969	TOFRANIL 25	25mg	50	Tablet, sugar coated	Mephico S.A.L.	Mephico SAL	Lebanon	0
6955	96705/12	TOLEXINE	100mg	28	Comprimés de microgranules	Pharmamedic S.A.R.L.	Delpharm Reims	France	0
11466	121218/1	TOLURA	40mg	28	Tablet	Pharmamedic S.A.R.L.	KrKa, dd, Novo Mesto	Slovenia	0
11467	121118/1	TOLURA	80mg	28	Tablet	Pharmamedic S.A.R.L.	KrKa, dd, Novo Mesto	Slovenia	0
10456	18220/1	TOPAMAX	50mg	60	Tablet	Mersaco	Cilag AG	Switzerland	0
10509	18420/1	TOPAMAX	100mg	60	Tablet	Mersaco	Cilag AG	Switzerland	0
10455	18520/1	TOPAMAX 25		60	Tablet	Mersaco	Cilag AG	Switzerland	0
6272	221873/08	TOPIRATE 100 BENTA	100mg	60	Tablet, film coated	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
6359	221874/08	TOPIRATE 200 BENTA	200mg	60	Tablet, film coated	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
5177	24730/07	TOPIRATE 25 BENTA	25mg	60	Tablet, film coated	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
6271	221872/08	TOPIRATE 50 BENTA	50mg	60	Tablet, film coated	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
3514	148181/03	TOPIZONE		15g	Cream	Picomed SARL	Pharma International Co	Jordan	0
11334	146121/1	TOPLEXIL	0.33mg/ml	150ml	Sirop	Mersaco	A. Nattermann & Cie GmbH	Germany	0
7010	168241/10	TORAMAT	25mg	60	Tablet, film coated	Bellapharma S.A.R.L.	Pharmathen SA	Greece	0
7011	168242/10	TORAMAT	50mg	60	Tablet, film coated	Bellapharma S.A.R.L.	Pharmathen SA	Greece	0
7330	96881/12	TORANS	5mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex (Packing)  licensed by Orbucell pharma  Canada	Lebanon	0
7331	96880/12	TORANS	10mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex (Packing)  licensed by Orbucell pharma  Canada	Lebanon	0
11228	113820/1	TOREDA	2mg	56	Tablet, film coated	BroadMed SAL	Biofarma Ilac San. ve Tic. AS	Turkey	0
3895	148348/04	TORVACOL 10		30	Tablet, coated	C. Catafago & Co	The Jordanian Pharmaceutical Manufacturing Company (JPM)	Jordan	0
3894	148349/04	TORVACOL 20		30	Tablet, coated	C. Catafago & Co	The Jordanian Pharmaceutical Manufacturing Company (JPM)	Jordan	0
5989	218653/10	TORVACOL 40	40mg	30	Tablet, coated	C. Catafago & Co	The Jordanian Pharmaceutical Manufacturing Co. (JPM)	Jordan	0
7116	097486/12	TORVALIP 10	10mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
7115	097485/12	TORVALIP 20	20mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
8307	76415/1	TORVALIP 40	40mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
3712	25200/81	TOT'HEMA		20	Ampoules buvables	Raymond Georges Abou Adal & Co	Innothera Chouzy	France	0
11695	154022/1	TOUCALM 	0.7g/100ml	Glass bottle of 100ml	Cough syrup	Alfa Laboratoires S.A.L.	Alfa Laboratoires S.A.L.	Lebanon	0
8413	134615/1	TOUJEO	300Units/ml	3 x 1.5ml prefilled pen	Solostar solution for injection	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	0
10011	85019/1	TOURNES	50mg	4	Tablet	Khalil Fattal & Fils S.A.L.	Pharmaline under license from Sandoz GmbH, Austria	Lebanon	0
10012	85119/1	TOURNES	100mg	4	Tablet	Khalil Fattal & Fils S.A.L.	Pharmaline under license from Sandoz GmbH, Austria	Lebanon	0
6130	221674/08	TOVAST	10mg	30	Tablet, film coated	Khalil Fattal & Fils S.A.L.	Spimaco 	Saudi Arabia	0
6131	221675/08	TOVAST	20mg	30	Tablet, film coated	Khalil Fattal & Fils S.A.L.	Spimaco 	Saudi Arabia	0
6132	221676/08	TOVAST	40mg	30	Tablet, film coated	Khalil Fattal & Fils S.A.L.	Spimaco 	Saudi Arabia	0
8144	35915/1	TRACHISAN		20	Lozenge	New Nouvelle Pharm Drugstore	Engelhard Arznemittel GmbH and Co.Kg	Germany	0
5492	221726/08	TRACLEER	125mg	56	Tablet, film coated	Mersaco	Haupt Pharma Wulfing GmbH	Germany	0
5493	221725/08	TRACLEER	62.5mg	56	Tablet, film coated	Mersaco	Haupt Pharma Wulfing GmbH	Germany	0
11193	46522/1	TRACLEER	125mg	56	Tablet, film coated	Mersaco	Haupt Pharma Wulfing GmbH	Germany	0
11194	46622/1	TRACLEER	62.5mg	56	Tablet, film coated	Mersaco	Haupt Pharma Wulfing GmbH	Germany	0
6922	219723/09	TRACON	100mg	15	Capsule	Khalil Fattal & Fils S.A.L.	Spimaco 	Saudi Arabia	0
10713	11819/1	TRACTAN	125mg	56	Tablet, film coated	BroadMed SAL	Pharmactive Ilac San. ve Tic. AS	Turkey	0
10714	11719/1	TRACTAN	62.5mg	56	Tablet, film coated	BroadMed SAL	Pharmactive Ilac San. ve Tic. AS	Turkey	0
3411	973857/02	TRACTOCILE	7.5mg/ml	0.9ml	Injection	Sadco	Ferring GmbH	Germany	0
3412	973858/02	TRACTOCILE	7.5mg/ml	5ml	Injection	Sadco	Ferring GmbH	Germany	0
6755	97853/11	TRAJENTA	5mg	30	Tablet, film coated	Mersaco	West-Ward Columbus Inc.	USA	0
10019	158818/1	TRAMADOL ARROW	100mg/2ml	B/10Ampoules	Solution injectable pour perfusion 	Darapharma S.A.L.	APL Swift Services (Malta) Limited	Malta	0
10912	115120/1	TRAMADOL DENK 50		10	Tablet, effervescent	Mediterranean Pharmaceutical Company	Losan Pharma GmbH	Germany	0
572	973895/02	TRAMADOL NORMON	100mg/2ml	5	Injection	Droguerie Phenicia	Normon SA	Spain	0
9698	35018/1	TRAMADOL/PARACETAMOL ARROW LAB	37.5mg/325mg	20	Comprimés pelliculés	Darapharma S.A.L.	APL Swift Services (Malta) Limited	Malta	0
7918	100314/1	TRAMAL	50mg	30	Capsule	Mersaco	Farmaceutici Formenti SpA	Italy	0
8011	100914/1	TRAMAL 100MG		5	Ampoule	Mersaco	Grunenthal GmbH	Germany	0
8013	102514/1	TRAMAL RAPIDE	50mg	30	Tablet	Mersaco	Farmaceutici Formenti SpA	Italy	0
7949	100514/1	TRAMAL RETARD	150mg	10	Tablet	Mersaco	Farmaceutici Formenti SpA	Italy	0
7950	100414/1	TRAMAL RETARD	200mg	10	Tablet	Mersaco	Farmaceutici Formenti SpA	Italy	0
7951	100614/1	TRAMAL RETARD	100mg	10	Tablet	Mersaco	Farmaceutici Formenti SpA	Italy	0
4639	19810	TRANCODEX		12	Tablet	Pharmadex	Pharmadex	Lebanon	0
