DrugId,UnitQuantity1,UnitType1,UnitQuantity2,UnitType2,PackageQuantity1,PackageType1,PackageQuantity2,PackageType2,PackageQuantity3,PackageType3,Description
2067,100,Pill,,,,,,,,,100 Pills
4288,250,ml,,,,,,,,,250 ml
6609,30,Pill,,,,,,,,,30 Pills
1935,100,ml,,,,,,,,,100 ml
1992,50,Pill,,,,,,,,,50 Pills
1993,100,ml,,,,,,,,,100 ml
2510,40,Pill,,,,,,,,,40 Pills
2512,40,Pill,,,,,,,,,40 Pills
2513,40,ml,,,,,,,,,40 ml
2514,150,ml,,,,,,,,,150 ml
2515,4,ml,,,1,bottle,1,ampule,,,1 bottle and 1 ampule of 4 ml
2516,30,Pill,,,,,,,,,30 Pills
5041,25,ml,,,5,ampule,,,,,5 ampules of 5 ml each
5054,30,Pill,,,,,,,,,30 Pills
5749,30,Pill,,,,,,,,,30 Pills
2551,60,Pill,,,,,,,,,60 Pills
3008,30,Pill,,,,,,,,,30 Pills
3674,42,Pill,,,,,,,,,42 Pills
3675,56,Pill,,,,,,,,,56 Pills
3730,30,Pill,,,,,,,,,30 Pills
4041,30,Pill,,,,,,,,,30 Pills
4042,30,Pill,,,,,,,,,30 Pills
4043,30,Pill,,,,,,,,,30 Pills
5471,30,Pill,,,,,,,,,30 Pills
5472,30,Pill,,,,,,,,,30 Pills
5473,30,Pill,,,,,,,,,30 Pills
6325,30,Pill,,,,,,,,,30 Pills
7000,30,Pill,,,,,,,,,30 Pills
7001,30,Pill,,,,,,,,,30 Pills
8148,,,,,,,,,,,
3355,60,Pill,,,,,,,,,60 Pills
3897,60,Pill,,,,,,,,,60 Pills
3898,60,Pill,,,,,,,,,60 Pills
3951,60,Pill,,,,,,,,,60 Pills
4321,60,Pill,,,,,,,,,60 Pills
4322,60,Pill,,,,,,,,,60 Pills
6919,60,Pill,,,,,,,,,60 Pills
6920,60,Pill,,,,,,,,,60 Pills
6972,60,Pill,,,,,,,,,60 Pills
3920,48,Pill,,,,,,,,,48 Pills
3921,48,Pill,,,,,,,,,48 Pills
3929,50,Pill,,,,,,,,,50 Pills
3932,50,Pill,,,,,,,,,50 Pills
4063,50,Pill,,,,,,,,,50 Pills
4064,50,Pill,,,,,,,,,50 Pills
4101,20,Pill,,,,,,,,,20 Pills
4102,50,Pill,,,,,,,,,50 Pills
4103,50,Pill,,,,,,,,,50 Pills
4111,100,Pill,,,,,,,,,100 Pills
4141,30,Pill,,,,,,,,,30 Pills
5421,90,Pill,,,,,,,,,90 Pills
5422,90,Pill,,,,,,,,,90 Pills
6313,60,Pill,,,,,,,,,60 Pills
6314,60,Pill,,,,,,,,,60 Pills
8149,,,,,,,,,,,
4158,60,Pill,,,,,,,,,60 Pills
4159,60,Pill,,,,,,,,,60 Pills
4252,120,ml,,,,,,,,,120 ml
4270,100,Pill,,,,,,,,,100 Pills
4541,100,Pill,,,,,,,,,100 Pills
5273,60,Pill,,,,,,,,,60 Pills
5274,60,Pill,,,,,,,,,60 Pills
5275,60,Pill,,,,,,,,,60 Pills
5332,100,Pill,,,,,,,,,100 Pills
5333,100,Pill,,,,,,,,,100 Pills
5502,60,Pill,,,,,,,,,60 Pills
5503,60,Pill,,,,,,,,,60 Pills
5504,60,Pill,,,,,,,,,60 Pills
6061,100,ml,,,1,Packet / Sachet,,,,,1 Packet / Sachet of 100 ml
6062,100,ml,,,1,Packet / Sachet,,,,,1 Packet / Sachet of 100 ml
6165,50,ml,,,10,vial,,,,,10 vials of 5 ml each
6337,150,ml,,,,,,,,,150 ml
6637,150,ml,,,,,,,,,150 ml
6997,100,Pill,,,,,,,,,100 Pills
6998,100,Pill,,,,,,,,,100 Pills
6999,100,Pill,,,,,,,,,100 Pills
7241,60,Pill,,,,,,,,,60 Pills
8150,,,,,,,,,,,
8151,,,,,,,,,,,
8152,,,,,,,,,,,
8312,,,,,,,,,,,
8313,,,,,,,,,,,
3470,30,Pill,,,,,,,,,30 Pills
3471,30,Pill,,,,,,,,,30 Pills
3480,30,Pill,,,,,,,,,30 Pills
3539,30,Pill,,,,,,,,,30 Pills
3540,30,Pill,,,,,,,,,30 Pills
3769,56,Pill,,,,,,,,,56 Pills
3770,14,Pill,,,,,,,,,14 Pills
3844,30,Pill,,,,,,,,,30 Pills
4245,30,Pill,,,,,,,,,30 Pills
4246,14,Pill,,,,,,,,,14 Pills
4537,30,Pill,,,,,,,,,30 Pills
4791,20,Pill,,,,,,,,,20 Pills
4867,20,Pill,,,,,,,,,20 Pills
4868,60,Pill,,,,,,,,,60 Pills
5084,56,Pill,,,,,,,,,56 Pills
5201,30,Pill,,,,,,,,,30 Pills
5202,60,Pill,,,,,,,,,60 Pills
5203,60,Pill,,,,,,,,,60 Pills
5450,10,Pill,,,,,,,,,10 Pills
5561,14,Pill,,,,,,,,,14 Pills
5884,14,Pill,,,,,,,,,14 Pills
6144,30,Pill,,,,,,,,,30 Pills
6145,30,Pill,,,,,,,,,30 Pills
6146,30,Pill,,,,,,,,,30 Pills
6147,30,Pill,,,,,,,,,30 Pills
6189,30,Pill,,,,,,,,,30 Pills
6190,30,Pill,,,,,,,,,30 Pills
8153,,,,,,,,,,,
4621,14,Pill,,,,,,,,,14 Pills
4622,56,Pill,,,,,,,,,56 Pills
4623,56,Pill,,,,,,,,,56 Pills
4624,56,Pill,,,,,,,,,56 Pills
4772,100,ml,,,5,non stated,,,,,5 non stated of 20 ml each
4773,,,,,,,,,,,
4774,200,ml,,,,,,,,,200 ml
7298,14,Pill,,,,,,,,,14 Pills
7299,56,Pill,,,,,,,,,56 Pills
7300,56,Pill,,,,,,,,,56 Pills
12305,,,,,,,,,,,
5171,7,Pill,,,,,,,,,7 Pills
5172,28,Pill,,,,,,,,,28 Pills
5173,28,Pill,,,,,,,,,28 Pills
5174,28,Pill,,,,,,,,,28 Pills
5175,28,Pill,,,,,,,,,28 Pills
6357,56,Pill,,,,,,,,,56 Pills
6358,56,Pill,,,,,,,,,56 Pills
6359,300,ml,,,,,,,,,300 ml
2968,100,Pill,,,,,,,,,100 Pills
2946,20,Pill,,,,,,,,,20 Pills
4456,100,Pill,,,,,,,,,100 Pills
7239,100,Pill,,,,,,,,,100 Pills
7240,20,Pill,,,,,,,,,20 Pills
5745,50,Pill,,,,,,,,,50 Pills
5746,50,Pill,,,,,,,,,50 Pills
5747,50,Pill,,,,,,,,,50 Pills
2118,100,Pill,,,,,,,,,100 Pills
3074,20,Pill,,,,,,,,,20 Pills
2399,30,Pill,,,,,,,,,30 Pills
2400,30,Pill,,,,,,,,,30 Pills
3666,30,Pill,,,,,,,,,30 Pills
3667,30,Pill,,,,,,,,,30 Pills
3668,30,Pill,,,,,,,,,30 Pills
8154,,,,,,,,,,,
8155,,,,,,,,,,,
5835,15,ml,,,5,Cartridge,,,,,5 cartridges of 3 ml each
7427,100,ml,,,5,vial,,,,,5 vials of 20 ml each
5998,,,,,28,non stated,,,,,28 Non Stated
5999,,,,,28,non stated,,,,,28 Non Stated
6000,,,,,28,non stated,,,,,28 Non Stated
6001,,,,,28,non stated,,,,,28 Non Stated
6282,30,Pill,,,,,,,,,30 Pills
6800,30,Pill,,,,,,,,,30 Pills
6801,30,Pill,,,,,,,,,30 Pills
3096,50,Pill,,,,,,,,,50 Pills
8156,,,,,,,,,,,
2996,20,Pill,,,,,,,,,20 Pills
3026,40,Pill,,,,,,,,,40 Pills
3002,30,Pill,,,,,,,,,30 Pills
3003,30,Pill,,,,,,,,,30 Pills
3004,30,Pill,,,,,,,,,30 Pills
3005,30,Pill,,,,,,,,,30 Pills
6382,25,Pill,,,,,,,,,25 Pills
6424,1,ml,,,1,ampule,,,,,1 Ampule of 1 ml
8157,,,,,,,,,,,
8158,,,,,,,,,,,
8159,,,,,,,,,,,
8160,,,,,,,,,,,
8161,,,,,,,,,,,
8162,,,,,,,,,,,
2134,1,ml,,,1,ampule,,,,,1 Ampule of 1 ml
2135,2,ml,,,1,non stated,,,,,1 Non Stated of 2 ml
5484,20,Pill,,,,,,,,,20 Pills
3436,30,Pill,,,,,,,,,30 Pills
4766,60,Pill,,,,,,,,,60 Pills
6366,50,Pill,,,,,,,,,50 Pills
3418,30,Pill,,,,,,,,,30 Pills
3455,30,Pill,,,,,,,,,30 Pills
3549,30,Pill,,,,,,,,,30 Pills
3550,30,Pill,,,,,,,,,30 Pills
3653,30,Pill,,,,,,,,,30 Pills
3654,30,Pill,,,,,,,,,30 Pills
3906,28,Pill,,,,,,,,,28 Pills
3907,28,Pill,,,,,,,,,28 Pills
4277,14,Pill,,,,,,,,,14 Pills
4278,14,Pill,,,,,,,,,14 Pills
4552,30,Pill,,,,,,,,,30 Pills
4553,30,Pill,,,,,,,,,30 Pills
4578,30,Pill,,,,,,,,,30 Pills
4579,30,Pill,,,,,,,,,30 Pills
4761,30,Pill,,,,,,,,,30 Pills
5521,28,Pill,,,,,,,,,28 Pills
5522,28,Pill,,,,,,,,,28 Pills
5648,30,Pill,,,,,,,,,30 Pills
5649,30,Pill,,,,,,,,,30 Pills
5869,30,Pill,,,,,,,,,30 Pills
5870,30,Pill,,,,,,,,,30 Pills
6059,30,Pill,,,,,,,,,30 Pills
6060,30,Pill,,,,,,,,,30 Pills
6079,28,Pill,,,,,,,,,28 Pills
8163,,,,,,,,,,,
8164,,,,,,,,,,,
4865,30,Pill,,,,,,,,,30 Pills
4866,30,Pill,,,,,,,,,30 Pills
4945,30,Pill,,,,,,,,,30 Pills
5100,60,Pill,,,,,,,,,60 Pills
5101,60,Pill,,,,,,,,,60 Pills
5102,60,Pill,,,,,,,,,60 Pills
5103,30,Pill,,,,,,,,,30 Pills
5195,30,Pill,,,,,,,,,30 Pills
5196,60,Pill,,,,,,,,,30 Pills
5197,30,Pill,,,,,,,,,30 Pills
5198,60,Pill,,,,,,,,,60 Pills
5199,30,Pill,,,,,,,,,30 Pills
5200,60,Pill,,,,,,,,,60 Pills
5300,100,Pill,,,,,,,,,100 Pills
5301,100,Pill,,,,,,,,,100 Pills
7144,60,Pill,,,,,,,,,60 Pills
7158,60,Pill,,,,,,,,,60 Pills
7159,60,Pill,,,,,,,,,60 Pills
7160,60,Pill,,,,,,,,,60 Pills
8165,,,,,,,,,,,
8166,,,,,,,,,,,
8167,,,,,,,,,,,
2530,30,Pill,,,,,,,,,30 Pills
4690,30,Pill,,,,,,,,,30 Pills
5342,20,Pill,,,,,,,,,20 Pills
7350,100,Pill,,,,,,,,,100 Pills
2456,20,Pill,,,,,,,,,20 Pills
2460,100,ml,,,,,,,,,100 ml
2775,20,Pill,,,,,,,,,20 Pills
2776,20,Pill,,,,,,,,,20 Pills
2982,20,Pill,,,,,,,,,20 Pills
2983,20,Pill,,,,,,,,,20 Pills
3278,20,Pill,,,,,,,,,20 Pills
3280,20,Pill,,,,,,,,,20 Pills
3534,100,ml,,,,,,,,,100 ml
3536,30,ml,,,,,,,,,30 ml
3537,60,Pill,,,,,,,,,60 Pills
3538,60,Pill,,,,,,,,,60 Pills
3665,60,Pill,,,,,,,,,60 Pills
3739,20,Pill,,,,,,,,,20 Pills
5114,30,Pill,,,,,,,,,30 Pills
5115,30,Pill,,,,,,,,,30 Pills
5116,30,Pill,,,,,,,,,30 Pills
5117,30,Pill,,,,,,,,,30 Pills
6390,100,ml,,,,,,,,,100 ml
6983,20,Pill,,,,,,,,,20 Pills
6984,20,Pill,,,,,,,,,20 Pills
6985,20,Pill,,,,,,,,,20 Pills
8168,,,,,,,,,,,
8169,,,,,,,,,,,
8170,,,,,,,,,,,
4735,30,Pill,,,,,,,,,30 Pills
4736,30,Pill,,,,,,,,,30 Pills
5900,2,ml,,,1,vial,1,vial,,,1 vial and 1 vial of 2 ml
6174,30,Pill,,,,,,,,,30 Pills
6175,30,Pill,,,,,,,,,30 Pills
6176,30,Pill,,,,,,,,,30 Pills
6177,30,Pill,,,,,,,,,30 Pills
6894,30,Pill,,,,,,,,,30 Pills
7156,30,Pill,,,,,,,,,30 Pills
7157,30,Pill,,,,,,,,,30 Pills
8171,,,,,,,,,,,
8172,,,,,,,,,,,
8173,,,,,,,,,,,
8174,,,,,,,,,,,
8175,,,,,,,,,,,
8176,,,,,,,,,,,
8177,,,,,,,,,,,
4199,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe with 2 needles
4200,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe with 2 needles
4201,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe with 2 needles
4202,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe with 2 needles
5568,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe with 2 needles
5569,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe with 2 needles
5570,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe with 2 needles
5571,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe with 2 needles
5775,28,Pill,,,,,,,,,28 Pills
5776,28,Pill,,,,,,,,,28 Pills
5777,28,Pill,,,,,,,,,28 Pills
7291,28,Pill,,,,,,,,,28 Pills
7292,28,Pill,,,,,,,,,28 Pills
7293,28,Pill,,,,,,,,,28 Pills
7294,28,Pill,,,,,,,,,28 Pills
6895,28,Pill,,,,,,,,,28 Pills
6896,28,Pill,,,,,,,,,28 Pills
6897,28,Pill,,,,,,,,,28 Pills
6898,28,Pill,,,,,,,,,28 Pills
2411,20,ml,,,10,ampule,,,,,10 ampules of 2 ml each
6040,20,ml,,,10,ampule,,,,,10 ampules of 2 ml each
8178,,,,,,,,,,,
3135,30,Pill,,,,,,,,,30 Pills
3010,40,Pill,,,,,,,,,40 Pills
3011,40,Pill,,,,,,,,,40 Pills
2959,20,Pill,,,,,,,,,20 Pills
7070,30,Pill,,,,,,,,,30 Pills
7071,30,Pill,,,,,,,,,30 Pills
7396,30,Pill,,,,,,,,,30 Pills
2397,60,Pill,,,,,,,,,60 Pills
2871,30,Pill,,,,,,,,,30 Pills
2943,30,Pill,,,,,,,,,30 Pills
5014,30,Pill,,,,,,,,,30 Pills
5015,30,Pill,,,,,,,,,30 Pills
5493,30,Pill,,,,,,,,,30 Pills
8179,,,,,,,,,,,
8180,,,,,,,,,,,
6595,60,Pill,,,,,,,,,60 Pills
2002,50,ml,,,10,non stated,,,,,10 non stated of 5 ml each
2719,10,ml,,,10,non stated,,,,,10 non stated of 1 ml each
4231,50,ml,,,10,non stated,,,,,10 non stated of 5 ml each
4314,10,ml,,,10,ampule,,,,,10 ampules of 1 ml each
5352,10,ml,,,10,ampule,,,,,10 ampules of 1 ml each
5548,25,ml,,,5,ampule,,,,,5 ampules of 5 ml each
5549,5,ml,,,5,ampule,,,,,5 ampules of 1 ml each
7295,14,Pill,,,,,,,,,14 Pills
3490,30,Pill,,,,,,,,,30 Pills
3491,30,Pill,,,,,,,,,30 Pills
2569,50,ml,,,25,vial,,,,,25 vials of 2 ml each
6525,20,ml,,,5,vial,,,,,5 vials of 4 ml each
6526,10,ml,,,5,ampule,,,,,5 ampules of 2 ml each
7368,2,ml,,,1,vial,,,,,1 Vial of 2 ml
2985,40,Pill,,,,,,,,,40 Pills
3082,60,Pill,,,,,,,,,60 Pills
3083,50,Pill,,,,,,,,,50 Pills
2874,100,Pill,,,,,,,,,100 Pills
2875,30,Pill,,,,,,,,,30 Pills
2987,50,Pill,,,,,,,,,50 Pills
2989,50,Pill,,,,,,,,,50 Pills
3055,50,Pill,,,,,,,,,50 Pills
3056,30,Pill,,,,,,,,,30 Pills
3058,20,Pill,,,,,,,,,20 Pills
2203,28,Pill,,,,,,,,,28 Pills
2310,20,Pill,,,,,,,,,20 Pills
2888,14,Pill,,,,,,,,,14 Pills
3033,14,Pill,,,,,,,,,14 Pills
3419,30,Pill,,,,,,,,,30 Pills
8181,,,,,,,,,,,
8182,,,,,,,,,,,
2136,28,Pill,,,,,,,,,28 Pills
3968,30,Pill,,,,,,,,,30 Pills
4258,30,Pill,,,,,,,,,30 Pills
3387,30,Pill,,,,,,,,,30 Pills
3766,30,Pill,,,,,,,,,30 Pills
3768,30,Pill,,,,,,,,,30 Pills
4052,30,Pill,,,,,,,,,30 Pills
4095,30,Pill,,,,,,,,,30 Pills
4096,30,Pill,,,,,,,,,30 Pills
4097,30,Pill,,,,,,,,,30 Pills
4249,30,Pill,,,,,,,,,30 Pills
4250,30,Pill,,,,,,,,,30 Pills
4633,30,Pill,,,,,,,,,30 Pills
2955,15,Pill,,,,,,,,,15 Pills
3428,15,Pill,,,,,,,,,15 Pills
3456,20,Pill,,,,,,,,,20 Pills
3506,30,Pill,,,,,,,,,30 Pills
3602,15,Pill,,,,,,,,,15 Pills
3745,30,Pill,,,,,,,,,30 Pills
4559,30,Pill,,,,,,,,,30 Pills
5190,30,Pill,,,,,,,,,30 Pills
6790,15,Pill,,,,,,,,,15 Pills
7472,28,Pill,,,,,,,,,28 Pills
7473,7,Pill,,,,,,,,,7 Pills
8183,,,,,,,,,,,
8184,,,,,,,,,,,
2543,30,Pill,,,,,,,,,30 Pills
2133,28,Pill,,,,,,,,,28 Pills
3343,28,Pill,,,,,,,,,28 Pills
3672,28,Pill,,,,,,,,,28 Pills
3889,30,Pill,,,,,,,,,30 Pills
3950,30,Pill,,,,,,,,,30 Pills
4333,28,Pill,,,,,,,,,28 Pills
4451,30,Pill,,,,,,,,,30 Pills
4452,30,Pill,,,,,,,,,30 Pills
4453,30,Pill,,,,,,,,,30 Pills
4706,30,Pill,,,,,,,,,30 Pills
5261,30,Pill,,,,,,,,,30 Pills
5262,30,Pill,,,,,,,,,30 Pills
5263,30,Pill,,,,,,,,,30 Pills
5264,30,Pill,,,,,,,,,30 Pills
5462,30,Pill,,,,,,,,,30 Pills
5463,30,Pill,,,,,,,,,30 Pills
7262,28,Pill,,,,,,,,,28 Pills
7263,28,Pill,,,,,,,,,28 Pills
7264,28,Pill,,,,,,,,,28 Pills
8185,,,,,,,,,,,
8186,,,,,,,,,,,
8187,,,,,,,,,,,
8188,,,,,,,,,,,
2522,30,Pill,,,,,,,,,30 Pills
5328,30,Pill,,,,,,,,,30 Pills
3309,20,Pill,,,,,,,,,20 Pills
3310,20,Pill,,,,,,,,,20 Pills
3404,20,Pill,,,,,,,,,20 Pills
3695,14,Pill,,,,,,,,,14 Pills
5135,30,Pill,,,,,,,,,30 Pills
5136,30,Pill,,,,,,,,,30 Pills
5514,14,Pill,,,,,,,,,14 Pills
5515,14,Pill,,,,,,,,,14 Pills
5518,30,Pill,,,,,,,,,30 Pills
5519,30,Pill,,,,,,,,,30 Pills
5520,30,Pill,,,,,,,,,30 Pills
7054,50,Pill,,,,,,,,,50 Pills
7055,30,Pill,,,,,,,,,30 Pills
8189,,,,,,,,,,,
8190,,,,,,,,,,,
8191,,,,,,,,,,,
8192,,,,,,,,,,,
4831,30,Pill,,,,,,,,,30 Pills
4832,30,Pill,,,,,,,,,30 Pills
5167,30,Pill,,,,,,,,,30 Pills
5168,30,Pill,,,,,,,,,30 Pills
5564,28,Pill,,,,,,,,,28 Pills
5565,28,Pill,,,,,,,,,28 Pills
6045,30,Pill,,,,,,,,,30 Pills
6046,30,Pill,,,,,,,,,30 Pills
4956,28,Pill,,,,,,,,,28 Pills
4957,28,Pill,,,,,,,,,28 Pills
4958,28,Pill,,,,,,,,,28 Pills
8193,,,,,,,,,,,
8194,,,,,,,,,,,
8195,,,,,,,,,,,
6986,1,mg,,,1,applicator,,,,,1 Applicator of 1 mg
8196,,,,,,,,,,,
2050,30,Pill,,,,,,,,,30 Pills
6928,30,Pill,,,,,,,,,30 Pills
6929,30,Pill,,,,,,,,,30 Pills
6930,30,Pill,,,,,,,,,30 Pills
6931,30,Pill,,,,,,,,,30 Pills
5657,30,Pill,,,,,,,,,30 Pills
4653,30,Pill,,,,,,,,,30 Pills
4654,30,Pill,,,,,,,,,30 Pills
4655,30,Pill,,,,,,,,,30 Pills
4657,30,Pill,,,,,,,,,30 Pills
8197,,,,,,,,,,,
8198,,,,,,,,,,,
8199,,,,,,,,,,,
8200,,,,,,,,,,,
7306,30,Pill,,,,,,,,,30 Pills
3853,20,ml,,,5,non stated,,,,,5 non stated of 4 ml each
5055,60,ml,,,6,Packet / Sachet,,,,,6 Packets / Sachets of 10 ml each
8201,,,,,,,,,,,
8307,,,,,,,,,,,
4679,100,Pill,,,,,,,,,100 Pills
4882,100,Pill,,,,,,,,,100 Pills
5803,90,Pill,,,,,,,,,90 Pills
3801,30,Pill,,,,,,,,,30 Pills
3802,30,Pill,,,,,,,,,30 Pills
4550,30,Pill,,,,,,,,,30 Pills
4551,30,Pill,,,,,,,,,30 Pills
5016,28,Pill,,,,,,,,,28 Pills
5061,28,Pill,,,,,,,,,28 Pills
5259,30,Pill,,,,,,,,,30 Pills
5260,30,Pill,,,,,,,,,30 Pills
5619,28,Pill,,,,,,,,,28 Pills
5620,28,Pill,,,,,,,,,28 Pills
6883,28,Pill,,,,,,,,,28 Pills
6884,28,Pill,,,,,,,,,28 Pills
7464,28,Pill,,,,,,,,,28 Pills
7467,28,Pill,,,,,,,,,28 Pills
8202,,,,,,,,,,,
8203,,,,,,,,,,,
3620,,,,,30,non stated,,,,,30 Non Stated
3621,,,,,30,non stated,,,,,30 Non Stated
5282,,,,,30,non stated,,,,,30 Non Stated
5611,28,Pill,,,,,,,,,28 Pills
5612,28,Pill,,,,,,,,,28 Pills
5613,28,Pill,,,,,,,,,28 Pills
6880,28,Pill,,,,,,,,,28 Pills
6881,28,Pill,,,,,,,,,28 Pills
6882,28,Pill,,,,,,,,,28 Pills
7477,30,Pill,,,,,,,,,30 Pills
7478,30,Pill,,,,,,,,,30 Pills
8204,,,,,,,,,,,
8205,,,,,,,,,,,
2132,28,Pill,,,,,,,,,28 Pills
3664,28,Pill,,,,,,,,,28 Pills
4389,30,Pill,,,,,,,,,30 Pills
5224,30,Pill,,,,,,,,,30 Pills
5225,30,Pill,,,,,,,,,30 Pills
5495,28,Pill,,,,,,,,,28 Pills
5496,56,Pill,,,,,,,,,56 Pills
5874,56,Pill,,,,,,,,,56 Pills
5875,28,Pill,,,,,,,,,28 Pills
2491,10,ml,,,10,ampule,,,,,10 ampules of 1 ml each
5344,,,,,10,ampule,,,,,10 Ampules
5253,150,Pill,,,,,,,,,150 Pills
5933,180,Pill,,,,,,,,,180 Pills
3608,7,Pill,,,,,,,,,7 Pills
3609,7,Pill,,,,,,,,,7 Pills
7170,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
7171,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
7172,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
7173,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
7174,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
7175,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
7176,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
8206,,,,,,,,,,,
6090,28,Pill,,,1,Box,,,,,Box of 28 Pill
6091,28,Pill,,,1,Box,,,,,Box of 28 Pill
6221,28,Pill,,,1,Box,,,,,Box of 28 Pill
2967,60,Pill,,,,,,,,,60 Pills
3198,100,Pill,,,,,,,,,100 Pills
3199,60,Pill,,,,,,,,,60 Pills
3354,60,Pill,,,,,,,,,60 Pills
3509,30,Pill,,,,,,,,,30 Pills
3746,30,Pill,,,,,,,,,30 Pills
3966,20,Pill,,,,,,,,,20 Pills
6993,60,Pill,,,,,,,,,60 Pills
8207,,,,,,,,,,,
2975,30,Pill,,,,,,,,,30 Pills
3097,20,Pill,,,,,,,,,20 Pills
2396,20,Pill,,,,,,,,,20 Pills
2786,25,ml,,,5,ampule,,,,,5 ampules of 5 ml each
2787,50,ml,,,5,ampule,,,,,5 ampules of 10 ml each
2560,56,Pill,,,,,,,,,56 Pills
8208,,,,,,,,,,,
4370,56,Pill,,,4,Bottle,,,,,4 bottles of 14 pills each
8209,,,,,,,,,,,
6712,30,Pill,,,,,,,,,30 Pills
2059,100,ml,,,,,,,,,100 ml
2122,100,ml,,,1,Bottle,,,,,Ecoflac Plus Bottles 100ml
2252,20,Pill,,,,,,,,,20 Pills
2253,24,Pill,,,,,,,,,24 Pills
2272,20,Pill,,,,,,,,,20 Pills
2273,14,Pill,,,,,,,,,14 Pills
2458,1000,ml,,,10,non stated,,,,,10 non stated of 100 ml each
2592,30,Pill,,,,,,,,,30 Pills
2951,100,ml,,,,,,,,,100 ml
3123,1,Pill,,,,,,,,,"1,000 Pills"
3131,120,ml,,,,,,,,,120 ml
3678,100,ml,,,,,,,,,100 ml
4154,20,Pill,,,,,,,,,20 Pills
5210,1000,ml,,,10,vial,,,,,10 vials of 100 ml each
6110,120,ml,,,,,,,,,120 ml
8210,,,,,,,,,,,
8211,,,,,,,,,,,
8212,,,,,,,,,,,
8213,,,,,,,,,,,
8326,,,,,,,,,,,
3385,,,,,1,Packet / Sachet,,,,,1 Packet / Sachet
8214,,,,,,,,,,,
8215,,,,,,,,,,,
4496,30,Pill,,,,,,,,,30 Pills
6842,30,Pill,,,,,,,,,30 Pills
5967,1,Pill,,,,,,,,,1 Pill
6384,6,Pill,,,,,,,,,6 Pills
6385,30,ml,,,,,,,,,30 ml
2157,2,Pill,,,,,,,,,2 Pills
2158,20,ml,,,,,,,,,20 ml
3993,1,Pill,,,,,,,,,1 Pill
8216,,,,,,,,,,,
3086,45,ml,,,,,,,,,45 ml
3132,50,ml,,,,,,,,,50 ml
6911,4,Pill,,,,,,,,,4 Pills
6976,10,Pill,,,,,,,,,10 Pills
6977,6,Pill,,,,,,,,,6 Pills
8217,,,,,,,,,,,
3075,4,Pill,,,,,,,,,4 Pills
3143,4,Pill,,,,,,,,,4 Pills
3113,120,ml,,,,,,,,,120 ml
3114,120,ml,,,,,,,,,120 ml
6552,120,ml,,,,,,,,,120 ml
3070,120,ml,,,,,,,,,120 ml
5238,15,ml,,,,,,,,,15 ml
2125,15,ml,,,,,,,,,15 ml
6562,10,ml,,,,,,,,,10 ml
6563,10,ml,,,,,,,,,10 ml
6564,10,ml,,,,,,,,,10 ml
6612,10,ml,,,,,,,,,10 ml
6762,10,ml,,,,,,,,,10 ml
7109,10,ml,,,,,,,,,10 ml
8218,,,,,,,,,,,
8219,,,,,,,,,,,
8220,,,,,,,,,,,
4162,15,ml,,,,,,,,,15 ml
5628,10,ml,,,,,,,,,10 ml
5629,10,ml,,,,,,,,,10 ml
6639,12,ml,,,,,,,,,12 ml
7344,10,ml,,,,,,,,,10 ml
3721,200,dose,,,,,,,,,200 doses
4881,10,ml,,,,,,,,,10 ml
2597,120,dose,,,,,,,,,120 doses
4212,120,dose,,,1,Bottle,,,,,1 Bottle of 120 dose
7343,120,dose,,,,,,,,,120 doses
3584,100,dose,,,,,,,,,100 doses
4180,120,dose,,,,,,,,,120 doses
4217,120,dose,,,,,,,,,120 doses
4836,120,dose,,,,,,,,,120 doses
5181,120,dose,,,,,,,,,120 doses
6132,120,dose,,,,,,,,,120 puffs
8221,,,,,,,,,,,
2284,120,dose,,,,,,,,,120 doses
3393,120,dose,,,,,,,,,120 puffs
8222,,,,,,,,,,,
3752,120,dose,,,,,,,,,120 doses
8223,,,,,,,,,,,
8224,,,,,,,,,,,
3120,30,ml,,,,,,,,,30 ml
6070,120,dose,,,,,,,,,120 doses
3697,16,Pill,,,,,,,,,12 Tablets and 4 Capsules
5977,30,Pill,,,,,,,,,30 Pills
6727,10,Pill,,,,,,,,,10 Pills
2896,100,ml,,,,,,,,,100 ml
2439,10,ml,,,,,,,,,10 ml
5045,20,Pill,,,,,,,,,20 Pills
5591,15,Pill,,,,,,,,,15 Pills
8225,,,,,,,,,,,
8226,,,,,,,,,,,
4798,40,Pill,,,,,,,,,40 Pills
2450,30,g,,,,,,,,,30 g
2695,20,Pill,,,,,,,,,20 Pills
