MoPHCode	RegistrationNumber	DrugName	Presentation	Agent	Manufacturer	Country	Public Price LL	Pharmacist Margin	Stratum	public price Decision 119/1 20230126	Responsible Party Name	Responsible Party Country	Exch_Dates
6763	97661/11	TABUNEX	120Doses	Mersaco	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	419,279	23.08	A1	4.68	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	2/4/2025
7063	96571/12	TABUVAN	30	Mersaco	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	387,027	23.08	A1	4.32	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	2/4/2025
7065	96572/12	TABUVAN	30	Mersaco	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	544,256	23.08	A1	6.08	Tabuk Pharmaceutical Manufacturing Company 	Saudi Arabia	2/4/2025
8176	86314/1	TACHYBEN	5Ampoules x 5ml	Codipha	Ever Neuro Pharma GmbH 	Austria	1,439,255	23.08	B	16.08	Ever Neuro Pharma GmbH 	Austria	2/4/2025
7117	218707/10	TACROGRAF 0.5	100	Benta Trading Co s.a.l.	Benta SAL	Lebanon	7,004,024	21.26	C	78.26			2/4/2025
7118	218708/10	TACROGRAF 1	100	Benta Trading Co s.a.l.	Benta SAL	Lebanon	12,679,940	19.35	D	141.68			2/4/2025
7119	218709/10	TACROGRAF 5	100	Benta Trading Co s.a.l.	Benta SAL	Lebanon	67,507,154	10.71	E1	754.27			2/4/2025
9329	146115/1	TACRUS	30g	Premium Serve Drugstore Co. P.S.D. SAL	Pella Pharmaceuticals Co Ltd	Jordan	1,857,190	23.08	B	20.75	Pella Pharmaceuticals Co Ltd	Jordan	2/4/2025
10600	5820/1	TADALAFIL BIOGARAN	4	Commercial and Trading Ressources SAL (CTR)	Interpharma Services Ltd	Bulgaria	1,397,596	23.08	A2	15.62	Laboratoires Biogaran	France	2/4/2025
11566	70222/1	TADALAGEN	28	Qualipharm	Atlantic Pharma Producoes Farmaceuticas SA, Portugal Packed by Pharmadex	Lebanon	1,766,193	23.08	B	19.73			2/4/2025
11567	78522/1	TADALAGEN	4	Qualipharm	Atlantic Pharma Producoes Farmaceuticas SA, Portugal Packed by Pharmadex	Lebanon	1,032,839	23.08	A2	11.54			2/4/2025
9994	102519/1	TADAPRESS	30	Benta Trading Co s.a.l.	Benta SAL	Lebanon	13,621,308	19.35	D	152.19			2/4/2025
11290	25421/1	TADILAS	28	Pharmamedic S.A.R.L.	Kr Ka, d.d, Novo Mesto	Slovenia	1,583,046	23.08	B	17.69	Tad Pharma GmbH	Germany	2/4/2025
11291	25521/1	TADILAS	2	Pharmamedic S.A.R.L.	Kr Ka, d.d, Novo Mesto	Slovenia	607,417	23.08	A1	6.79	Tad Pharma GmbH	Germany	2/4/2025
4554	21361	TAENIASAN	4	Mephico S.A.L.	Mephico SAL	Lebanon	94,709	23.08	A1	1.06			2/4/2025
7824	186128/13	TAGIX	1 Vial	Abela Frères S.A.L.	Hikma Pharmaceuticals	Jordan	2,436,386	23.08	B	27.22	Hikma Pharmaceuticals	Jordan	2/4/2025
8836	117816/1	TAGRISSO	30	Omnipharma	AstraZeneca AB	Sweden	603,192,941	2.44	E2	6,739.59	AstraZeneca AB	Sweden	2/4/2025
10626	141720/1	TAKHZYRO	1Vial of 2ml+1syringe + 2needles	Abela Frères S.A.L.	Catalent Indiana, LLC	USA	1,204,227,927	2.44	E2	13,455.06	Shire Pharmaceuticals Ireland Limited	Ireland	2/4/2025
8944	178816/1	TALTZ	Single dose prefilled autoinjector	Droguerie de l'Union	Eli Lilly & Co	USA	85,080,792	2.44	E2	950.62	Eli Lilly & Co	USA	2/4/2025
6029	222262/08	TALUSIN	30	Pharmamedic S.A.R.L.	Mediphar Laboratories	Lebanon	683,440	23.08	A1	7.64			2/4/2025
4677	194148/05	TALYS	4	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	1,032,839	23.08	B	11.54			2/4/2025
7600	186076/13	TALYS	30	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	1,574,216	23.08	B	17.59			2/4/2025
10188	41820/1	TALYS	1	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	275,680	23.08	A1	3.08			2/4/2025
9831	80619/1	TALZENNA	30	Droguerie Fattal  S.A.L.	Pfizer Pharmaceuticals LLC	USA	401,512,167	2.44	E2	4,486.17	Pfizer Inc	USA	2/4/2025
9832	80519/1	TALZENNA	30	Droguerie Fattal  S.A.L.	Pfizer Pharmaceuticals LLC	USA	133,836,699	2.44	E2	1,495.38	Pfizer Inc	USA	2/4/2025
1602	405906/00	TAMIFLU	10	Omnipharma	Cenexi SAS	France	1,464,788	23.08	B	16.37	F. Hoffmann La Roche Ltd, Basel	Switzerland	2/4/2025
10380	195019/1	TAMIFLU	10	Omnipharma	Delpharm Milano SRL	Italy	1,464,788	23.08	B	16.37	F. Hoffmann La Roche Ltd	Switzerland	2/4/2025
10450	145120/1	TAMOXIFEN SANDOZ	Pack of 30	Khalil Fattal & Fils S.A.L.	Salutas Pharma GmbH	Germany	497,222	23.08	A1	5.56	Sandoz GmbH	Austria	2/4/2025
11207	2823/1	TAMOXIFENE BIOGARAN 	30	Commercial and Trading Ressources SAL (CTR)	Egis Pharmaceuticals PLC	Hungary	858,715	23.08	A2	9.59	Laboratoires Biogaran	France	2/4/2025
11242	2723/1	TAMOXIFENE BIOGARAN 	30	Commercial and Trading Ressources SAL (CTR)	Egis Pharmaceuticals PLC	Hungary	415,247	23.08	A1	4.64	Laboratoires Biogaran	France	2/4/2025
9072	66717/1	TAMSU GENERICON RETARD	30	Algenericon Med	Synthon Hispania SL	Spain	615,480	23.08	A1	6.88	Genericon Pharma GmbH	Austria	2/4/2025
3196	38920/97	TANAKAN	30	Droguerie de l'Union	Beaufour Ipsen Industrie	France	600,698	23.08	A1	6.71	Ipsen Consumer Healthcare	France	2/4/2025
8031	136515/1	TANAKAN	90	Droguerie de l'Union	Beaufour Ipsen Industrie	France	1,662,333	23.08	B	18.57	Ipsen Consumer Healthcare	France	2/4/2025
4710	194471/05	TAPAZOLE	30	Droguerie de l'Union	Pharmaline Licensed by Phadisco Ltd, Cyprus	Lebanon	565,694	23.08	A1	6.32			2/4/2025
10576	8920/1	TARDELIP	30	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	688,559	23.08	A1	7.69			2/4/2025
10577	9020/1	TARDELIP	30	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	880,537	23.08	A2	9.84			2/4/2025
10578	9120/1	TARDELIP	30	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	1,055,876	23.08	A2	11.80			2/4/2025
10579	9220/1	TARDELIP	30	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	1,055,876	23.08	A2	11.80			2/4/2025
4718	194919/05	TARDEN	30	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	688,559	23.08	A1	7.69			2/4/2025
4719	194920/05	TARDEN	30	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	880,537	23.08	A2	9.84			2/4/2025
4720	194921/05	TARDEN	30	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	1,055,876	23.08	A2	11.80			2/4/2025
10564	23018/1	TARESSA 100	30	Benta Trading Co s.a.l.	Manufactured by Hetero Labs Ltd, India for Benta SAL	Lebanon	82,247,256	2.44	E2	918.96			2/4/2025
10565	23118/1	TARESSA 150	30	Benta Trading Co s.a.l.	Manufactured by Hetero Labs Ltd, India for Benta SAL	Lebanon	98,617,813	2.44	E2	1,101.88			2/4/2025
3203	27881/94	TARGOCID	1	Mersaco	Sanofi SpA	Italy	714,924	23.08	A1	7.99	Sanofi SpA	Italy	2/4/2025
5709	219249/09	TARGOCID	1 Vial 	Mersaco	Sanofi SpA	Italy	1,331,748	23.08	A2	14.88	Sanofi SpA	Italy	2/4/2025
10278	95019/1	TARKA	28	Mersaco	Pharmactive Ilac Sanayi ve Ticaret AS	Turkey	2,422,948	23.08	B	27.07	Abbott Laboratories GmbH	Germany	2/4/2025
10279	95319/1	TARKA	28	Mersaco	Pharmactive Ilac Sanayi ve Ticaret AS	Turkey	3,797,532	23.08	B	42.43	Abbott Laboratories GmbH	Germany	2/4/2025
5120	24992/07	TASIGNA	112	Khalil Fattal & Fils S.A.L.	Novartis Pharma Stein AG	Switzerland	362,047,999	2.44	E2	4,045.23	Novartis Pharma AG	Switzerland	2/4/2025
6207	167811/11	TASIGNA	112	Khalil Fattal & Fils S.A.L.	Novartis Pharma Stein AG	Switzerland	284,314,596	2.44	E2	3,176.70	Novartis Pharma AG	Switzerland	2/4/2025
10875	27522/1	TAVANIC	7	Mersaco	Opella Healthcare International SAS	France	1,150,329	23.08	A2	12.85	Sanofi Aventis Deutschland GmbH	Germany	2/4/2025
10876	27622/1	TAVANIC 500MG	1bottle x100ml	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	1,988,887	23.08	B	22.22	Sanofi Aventis Deutschland GmbH	Germany	2/4/2025
11560	15519/1	TAVAQUIN	7	Atrissi SARL	Jordan River Pharmaceutical Industries LLC	Jordan	1,389,533	23.08	A2	15.53	Jordan River Pharmaceutical Industries LLC	Jordan	2/4/2025
7233	166783/11	TAVAQUIN 500MG	7	Atrissi SARL	Jordan River Pharmaceutical Industries LLC	Jordan	787,492	23.08	A2	8.80	Jordan River Pharmaceutical Industries LLC	Jordan	2/4/2025
1779	208379/97	TAXOTERE	1 Vial	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	24,150,868	19.35	D	269.84	Aventis Pharma SA	France	2/4/2025
1780	208396/97	TAXOTERE	1 Vial	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	6,574,078	23.08	B	73.45	Aventis Pharma SA	France	2/4/2025
11068	81822/1	TAXOTERE	1 Vial	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	6,574,078	23.08	B	73.45	Sanofi Mature IP	France	2/4/2025
11069	81922/1	TAXOTERE	1 Vial	Mersaco	Sanofi Aventis Deutschland GmbH	Germany	24,150,868	19.35	D	269.84	Sanofi Mature IP	France	2/4/2025
11793	32024/1	TAZOBACT	1Vial 20ml	PMD (Pharmacist's medical drugstore)	Unimed Laboratories	Tunisia	783,460	23.08	A2	8.75	Unimed Laboratories	Tunisia	2/4/2025
9982	20419/1	TAZOCIN	1vial	Droguerie Fattal  S.A.L.	Wyeth Lederle SRL	Italy	1,306,215	23.08	A2	14.59	Pfizer Ltd	UK	2/4/2025
3247	26167	TEARS NATURALE	15ml	Khalil Fattal & Fils S.A.L.	SA Alcon Couvreur NV	Belgium	189,482	23.08	A1	2.12			2/4/2025
8901	182416/1	TECENTRIQ	1 vial	Omnipharma	Roche Diagnostics  GmbH 	Germany	375,054,619	2.44	E2	4,190.55	F. Hoffmann La Roche Ltd	Switzerland	2/4/2025
10381	181919/1	TECENTRIQ	1 vial	Omnipharma	F. Hoffmann La Roche Ltd, Kaiseraugst	Switzerland	375,054,619	2.44	E2	4,190.55	F. Hoffmann La Roche Ltd	Switzerland	2/4/2025
11181	45521/1	TECFEO 240	60	Benta Trading Co s.a.l.	Benta SAL	Lebanon	67,784,092	10.71	E1	757.36			2/4/2025
9583	40616/1	TEGOZOL	5	Droguerie Mercury S.A.L.	The Arab Pharmaceutical Manufacturing PSC	Jordan	24,856,894	19.35	D	277.73	Hikma Pharmaceuticals	Jordan	2/4/2025
10262	22419/1	TEGOZOL	5	Droguerie Mercury S.A.L.	The Arab Pharmaceutical Manufacturing PSC	Jordan	5,012,533	23.08	B	56.01	Hikma Pharmaceuticals	Jordan	2/4/2025
10263	22319/1	TEGOZOL	5	Droguerie Mercury S.A.L.	The Arab Pharmaceutical Manufacturing PSC	Jordan	1,022,664	23.08	A2	11.43	Hikma Pharmaceuticals	Jordan	2/4/2025
6953	38855/96	TEGRETOL	250ml	Khalil Fattal & Fils S.A.L.	Delpharm Huningue SAS Huningue	France	456,906	23.08	A1	5.11	Novartis Pharma AG	Switzerland	2/4/2025
7986	96699/12	TEICO MEDIS 200	1Vial + 1Ampoule solvent 3.2ml	Medis Pharm Drugstore	Les Laboratoires Medis SA	Tunisia	428,686	23.08	A1	4.79	Les Laboratoires Medis SA	Tunisia	2/4/2025
7985	96698/12	TEICO MEDIS 400	1Vial + 1Ampoule solvent 3.2ml	Medis Pharm Drugstore	Les Laboratoires Medis SA	Tunisia	1,157,048	23.08	A2	12.93	Les Laboratoires Medis SA	Tunisia	2/4/2025
7344	96635/12	TELADINE	30	Benta Trading Co s.a.l.	Benta SAL (Packing) manufactured by Hetero Labs Ltd, India	Lebanon	17,454,739	19.35	D	195.03			2/4/2025
5077	24461/06	TELMICARD 40	30	Benta Trading Co s.a.l.	Benta SAL	Lebanon	659,123	23.08	A1	7.36			2/4/2025
5078	24460/06	TELMICARD 80	30	Benta Trading Co s.a.l.	Benta SAL	Lebanon	865,179	23.08	A2	9.67			2/4/2025
5812	222495/08	TELMICARD 80 PLUS	30	Benta Trading Co s.a.l.	Benta SAL	Lebanon	954,768	23.08	A2	10.67			2/4/2025
8713	124716/1	TEMODAL	5 in sachets	Abela Frères S.A.L.	Orion Corporation	Finland	1,612,611	23.08	B	18.02	Merck Sharp & Dohme Ltd	UK	2/4/2025
8714	124816/1	TEMODAL	5 in sachets	Abela Frères S.A.L.	Orion Corporation	Finland	7,731,224	21.26	C	86.38	Merck Sharp & Dohme Ltd	UK	2/4/2025
8715	124916/1	TEMODAL	5 in sachets	Abela Frères S.A.L.	Orion Corporation	Finland	18,516,505	19.35	D	206.89	Merck Sharp & Dohme Ltd	UK	2/4/2025
9053	168516/1	TEMOZOLOMIDE ACCORD	5	Mediterranean Pharmaceutical Company	Accord Healthcare Limited	UK	1,153,017	23.08	A2	12.88	Accord Healthcare Limited	UK	2/4/2025
9054	168616/1	TEMOZOLOMIDE ACCORD	5	Mediterranean Pharmaceutical Company	Accord Healthcare Limited	UK	1,153,017	23.08	A2	12.88	Accord Healthcare Limited	UK	2/4/2025
9055	168716/1	TEMOZOLOMIDE ACCORD	5	Mediterranean Pharmaceutical Company	Accord Healthcare Limited	UK	5,590,385	23.08	B	62.46	Accord Healthcare Limited	UK	2/4/2025
9056	168816/1	TEMOZOLOMIDE ACCORD	5	Mediterranean Pharmaceutical Company	Accord Healthcare Limited	UK	13,397,927	21.26	C	149.70	Accord Healthcare Limited	UK	2/4/2025
11605	114222/1	TEMOZOLOMIDE GP PHARM	5	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	4,511,279	23.08	B	50.41	Pharminicio SL	Spain	2/4/2025
11606	114422/1	TEMOZOLOMIDE GP PHARM	5	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	1,153,017	23.08	A2	12.88	Pharminicio SL	Spain	2/4/2025
11607	114322/1	TEMOZOLOMIDE GP PHARM	5	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	920,532	23.08	A2	10.29	Pharminicio SL	Spain	2/4/2025
11608	114122/1	TEMOZOLOMIDE GP PHARM	5	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	12,058,004	21.26	C	134.73	Pharminicio SL	Spain	2/4/2025
4633	20595	TENIADEX	4	Pharmadex	Pharmadex	Lebanon	70,392	23.08	A1	0.79			2/4/2025
9821	193518/1	TENOFOVIR DISOPROXIL ARROW	B/30	Darapharma S.A.L.	APL Swift Services (Malta) Limited	Malta	9,747,613	21.26	C	108.91	Arrow Génériques	France	2/4/2025
10100	161619/1	TENOFOVIR DISOPROXIL BIOGARAN	30	Commercial and Trading Ressources SAL (CTR)	Remedica Ltd 	Cyprus	9,747,613	21.26	C	108.91	Laboratoires Biogaran	France	2/4/2025
10591	179518/1	TENOREAD	30	Benta Trading Co s.a.l.	Manufactured by Hetero Labs Ltd, India for Benta SAL	Lebanon	7,129,777	21.26	C	79.66			2/4/2025
11443	68922/1	TENORETIC	14	Omnipharma	AstraZeneca Pharmaceuticals Co. Ltd. WUXI	China	291,614	23.08	A1	3.26	Atnahs Pharma UK Limited	UK	2/4/2025
11441	69022/1	TENORMIN	28	Omnipharma	AstraZeneca Pharmaceuticals Co. Ltd. WUXI	China	393,746	23.08	A1	4.40	Atnahs Pharma UK Limited	UK	2/4/2025
11442	68822/1	TENORMIN	14	Omnipharma	AstraZeneca Pharmaceuticals Co. Ltd. WUXI	China	279,519	23.08	A1	3.12	Atnahs Pharma UK Limited	UK	2/4/2025
3212	405681/00	TENSIKEY	28	Mediterranean Pharmaceutical Company	Pharminicio SL	Spain	460,938	23.08	A1	5.15	Pharminicio SL	Spain	2/4/2025
3213	405682/00	TENSIKEY	60	Mediterranean Pharmaceutical Company	Pharminicio SL	Spain	456,906	23.08	A1	5.11	Pharminicio SL	Spain	2/4/2025
3530	148386/04	TENSIKEY COMPLEX	28	Mediterranean Pharmaceutical Company	Generfarma SL	Spain	536,193	23.08	A1	5.99	Pharminicio SL	Spain	2/4/2025
5293	221175/08	TENVOR	30	Droguerie de l'Union	Cipla Ltd	India	3,753,352	23.08	B	41.94			2/4/2025
10785	94421/1	TEPADINA	1Vial	Pharmamed	BSP Pharmaceuticals SpA	Italy	98,197,306	2.44	E2	1,097.18	Adienne SA	Switzerland	2/4/2025
4361	208687/03	TERAFAN	14	Medapharm Healthcare SAL	Mediphar Laboratories	Lebanon	725,675	23.08	A2	8.11			2/4/2025
4362	208688/03	TERAFAN	1 x 15g	Medapharm Healthcare SAL	Mediphar Laboratories	Lebanon	499,142	23.08	A1	5.58			2/4/2025
6385	168250/10	TERAFAN	15ml	Medapharm Healthcare SAL	Mediphar Laboratories	Lebanon	355,798	23.08	A1	3.98			2/4/2025
11044	167018/1	TERAGIO	30	Benta Trading Co s.a.l.	Manufactured by Alembic Pharmaceutical Limited, India for Benta SAL	Lebanon	49,451,224	10.71	E1	552.53			2/4/2025
11431	53123/1	TERAGIO	28	Benta Trading Co s.a.l.	Manufactured by Alembic Pharmaceutical Limited, India for Benta SAL	Lebanon	23,076,914	10.71	E1	257.84			2/4/2025
9769	130418/1	TERGYNAN	10	Droguerie de l'Union	Sophartex	France	348,055	23.08	A1	3.89	Bouchara Recordati	France	2/4/2025
542	1990/72	TESTOVIRON DEPOT	1	Droguerie R. Pharaon & Fils S.A.L.	Bayer AG	Germany	456,906	23.08	A1	5.11	Bayer AG	Germany	2/4/2025
8982	15117/1	TETAGAM P	1prefilled syringe x1ml	Benta Trading Co s.a.l.	Packed by Benta SAL Lebanon under license from CSL Behring GmbH, Germany	Lebanon	2,800,535	23.08	B	31.29			2/4/2025
7283	185940/13	TETANUS GAMMA	1Prefilled syringe	Macromed S.A.R.L.	Kedrion SpA 	Italy	3,077,399	23.08	B	34.38	Kedrion SpA 	Italy	2/4/2025
4560	75/95	TETRACYCLINE	1000	Mephico S.A.L.	Mephico SAL	Lebanon	3,906,998	23.08	B	43.65			2/4/2025
4562	75/95	TETRACYCLINE	300	Mephico S.A.L.	Mephico SAL	Lebanon	1,247,086	23.08	B	13.93			2/4/2025
4635	2719	TETRACYCLINE EYE OINTMENT	3.5g	Pharmadex	Pharmadex	Lebanon	71,672	23.08	A1	0.80			2/4/2025
4634	2727	TETRACYCLINE OINTMENT	15g	Pharmadex	Pharmadex	Lebanon	107,507	23.08	A1	1.20			2/4/2025
7284	186107/13	TETRALYSAL	28	Raymond Georges Abou Adal & Co	Sophartex	France	796,899	23.08	A2	8.90	Galderma International	France	2/4/2025
7158	20565/72	TETRAN	20	Pharmadex	Pharmadex	Lebanon	168,940	23.08	A1	1.89			2/4/2025
5733	219564/09	TETRAXIM (Vaccin Diphterique, tetanique, coquelucheux acellulaire et Poliomyelitique inactivé adsorbé)	1Prefilled syringe x0.5ml	Mersaco	Sanofi Pasteur 	France	1,628,737	23.08	B	18.20	Sanofi Pasteur 	France	2/4/2025
11588	92622/1	THALIDOMIDE BMS	28	Droguerie de l'Union	Celgene International 	Switzerland	27,387,764	19.35	D	306.01	Bristol-Myers Squibb Pharma EEIG	Ireland	2/4/2025
7404	186067/13	THALIDOMIDE CELGENE	28	Droguerie de l'Union	Celgene International 	Switzerland	27,387,764	19.35	D	306.01	Celgen Europe Limited	UK	2/4/2025
4636	22585	THEODEX	120ml	Pharmadex	Pharmadex	Lebanon	156,142	23.08	A1	1.74			2/4/2025
4638	19270	THEODEX	20	Pharmadex	Pharmadex	Lebanon	156,142	23.08	A1	1.74			2/4/2025
4563	25694	THEOSOL ELIXIR	240ml	Mephico S.A.L.	Mephico SAL	Lebanon	312,283	23.08	A1	3.49			2/4/2025
3528	194040/05	THIOPENTAL PANPHARMA	25Vials	Minapharm Halabi	Panpharma	France	8,446,717	21.26	C	94.38	Panpharma GmbH	Germany	2/4/2025
7691	218333/09	THROMBO	30	The Lebanese Pharmacists SAL	Eipico	Egypt	764,646	23.08	A2	8.54	Eipico	Egypt	2/4/2025
9917	34619/1	THYMOGLOBULINE 5mg/ml	1Vial	Mersaco	Genzyme Ireland Ltd	Ireland	19,967,730	19.35	D	223.10	Genzyme Europe BV	The Netherlands	2/4/2025
8285	110715/1	THYROGEN	2Vials	Mersaco	Genzyme Ireland Ltd	Ireland	65,558,997	10.71	E1	732.50	Genzyme Europe BV	The Netherlands	2/4/2025
8903	89516/1	THYROZOL	30	Food & Drug Corporation FDC	Merck Healthcare KGaA	Germany	233,829	23.08	A1	2.61	Merck Healthcare KGaA	Germany	2/4/2025
8904	89616/1	THYROZOL	30	Food & Drug Corporation FDC	Merck Healthcare KGaA	Germany	326,554	23.08	A1	3.65	Merck Healthcare KGaA	Germany	2/4/2025
6825	219243/09	TICANASE	Bottle 120doses	C. Catafago & Co	European Egyptian Pharmaceutical Industries	Egypt	405,840	23.08	A1	4.53	European Egyptian Pharmaceutical Industries	Egypt	2/4/2025
7777	186975/14	TIMOFEROL	30	Pharmamedic S.A.R.L.	Mediphar Laboratories (Packing) under license from Laboratoires Elerte, France	Lebanon	618,105	23.08	A1	6.91			2/4/2025
5625	194557/04	TIOVA-T	15	Droguerie de l'Union	Cipla Ltd	India	384,339	23.08	A1	4.29			2/4/2025
8082	107014/1	TIROPREST	1Vial x 50ml	Pharmadex	Pharmadex under license from Effectus Ilac Limited, Turkey	Lebanon	18,279,605	19.35	D	204.24			2/4/2025
9507	22518/1	TISSEEL LYO	1x4ml	Abela Frères S.A.L.	Baxter AG	Austria	24,369,850	19.35	D	272.29	Baxter Medical Products GmbH	Austria	2/4/2025
9508	22418/1	TISSEEL LYO	1x2ml	Abela Frères S.A.L.	Baxter AG	Austria	13,394,024	21.26	C	149.65	Baxter Medical Products GmbH	Austria	2/4/2025
9506	22618/1	TISSEEL LYO	1x10ml	Abela Frères S.A.L.	Baxter AG	Austria	53,437,592	10.71	E1	597.07	Baxter Medical Products GmbH	Austria	2/4/2025
8304	71815/1	TIVICAY	30	Abela Frères S.A.L.	Glaxo Operations UK Ltd packed by Glaxowellcome SA, Spain	UK	54,508,037	10.71	E1	609.03	ViiV Healthcare UKLimited	UK	2/4/2025
11309	170118/1	TOBRACIN	10ml	Germanos Health Care Supplies SARL	Amman Pharmaceutical Industries 	Jordan	322,522	23.08	A1	3.60	Amman Pharmaceutical Industries 	Jordan	2/4/2025
10801	175019/1	TOBRACIN 	5g	Germanos Health Care Supplies SARL	Amman Pharmaceutical Industries 	Jordan	280,863	23.08	A1	3.14	Amman Pharmaceutical Industries 	Jordan	2/4/2025
7662	96720/12	TOBRASTILL	5ml	Pharmamedic S.A.R.L.	Bruschettini SRL	Italy	258,018	23.08	A1	2.88	Bruschettini SRL	Italy	2/4/2025
4565	24968	TOFRANIL 10	60	Mephico S.A.L.	Mephico SAL	Lebanon	579,772	23.08	A1	6.48			2/4/2025
4566	24969	TOFRANIL 25	50	Mephico S.A.L.	Mephico SAL	Lebanon	1,002,123	23.08	A2	11.20			2/4/2025
6955	96705/12	TOLEXINE	28	Pharmamedic S.A.R.L.	Delpharm Reims	France	589,947	23.08	A1	6.59	Bailleul	France	2/4/2025
11466	121218/1	TOLURA	28	Pharmamedic S.A.R.L.	KrKa, dd, Novo Mesto	Slovenia	532,162	23.08	A1	5.95	KrKa, dd, Novo Mesto	Slovenia	2/4/2025
11467	121118/1	TOLURA	28	Pharmamedic S.A.R.L.	KrKa, dd, Novo Mesto	Slovenia	698,798	23.08	A1	7.81	KrKa, dd, Novo Mesto	Slovenia	2/4/2025
10456	18220/1	TOPAMAX	60	Mersaco	Cilag AG	Switzerland	1,914,976	23.08	B	21.40	Janssen-Cilag AG	Switzerland	2/4/2025
10509	18420/1	TOPAMAX	60	Mersaco	Cilag AG	Switzerland	3,471,145	23.08	B	38.78	Janssen-Cilag AG	Switzerland	2/4/2025
10455	18520/1	TOPAMAX 25	60	Mersaco	Cilag AG	Switzerland	858,715	23.08	A2	9.59	Janssen-Cilag AG	Switzerland	2/4/2025
6272	221873/08	TOPIRATE 100 BENTA	60	Benta Trading Co s.a.l.	Benta SAL	Lebanon	2,559,700	23.08	B	28.60			2/4/2025
6359	221874/08	TOPIRATE 200 BENTA	60	Benta Trading Co s.a.l.	Benta SAL	Lebanon	7,039,175	23.08	B	78.65			2/4/2025
5177	24730/07	TOPIRATE 25 BENTA	60	Benta Trading Co s.a.l.	Benta SAL	Lebanon	671,921	23.08	A1	7.51			2/4/2025
6271	221872/08	TOPIRATE 50 BENTA	60	Benta Trading Co s.a.l.	Benta SAL	Lebanon	1,407,835	23.08	A2	15.73			2/4/2025
3514	148181/03	TOPIZONE	15g	Picomed SARL	Pharma International Co	Jordan	216,359	23.08	A1	2.42			2/4/2025
11334	146121/1	TOPLEXIL	150ml	Mersaco	A. Nattermann & Cie GmbH	Germany	615,480	23.08	A1	6.88	Opella Healthcare France SAS	France	2/4/2025
11919	98122/1	TOPOTU		Germanos Health Care Supplies SARL	Onko Ilac Sanayi Ve Tic AS	Turkey	7,253,796	21.26	C	81.05	Onko Ilac Sanayi Ve Tic AS	Turkey	2/4/2025
7010	168241/10	TORAMAT	60	Bellapharma S.A.R.L.	Pharmathen SA	Greece	522,755	23.08	A1	5.84	Pharmathen SA	Greece	2/4/2025
7011	168242/10	TORAMAT	60	Bellapharma S.A.R.L.	Pharmathen SA	Greece	1,032,071	23.08	A2	11.53	Pharmathen SA	Greece	2/4/2025
7330	96881/12	TORANS	30	Medi drug International SAL (MDI)	Pharmadex (Packing)  licensed by Orbucell pharma  Canada	Lebanon	518,339	23.08	A1	5.79			2/4/2025
7331	96880/12	TORANS	30	Medi drug International SAL (MDI)	Pharmadex (Packing)  licensed by Orbucell pharma  Canada	Lebanon	716,716	23.08	A1	8.01			2/4/2025
11228	113820/1	TOREDA	56	BroadMed SAL	Biofarma Ilac San. ve Tic. AS	Turkey	2,311,409	23.08	B	25.83	Biofarma Ilac San. ve Tic. AS	Turkey	2/4/2025
3895	148348/04	TORVACOL 10	30	C. Catafago & Co	The Jordanian Pharmaceutical Manufacturing Company (JPM)	Jordan	1,128,828	23.08	A2	12.61	The Jordanian Pharmaceutical Manufacturing Company (JPM)	Jordan	2/4/2025
3894	148349/04	TORVACOL 20	30	C. Catafago & Co	The Jordanian Pharmaceutical Manufacturing Company (JPM)	Jordan	1,128,828	23.08	A2	12.61	The Jordanian Pharmaceutical Manufacturing Company (JPM)	Jordan	2/4/2025
5989	218653/10	TORVACOL 40	30	C. Catafago & Co	The Jordanian Pharmaceutical Manufacturing Co. (JPM)	Jordan	2,363,819	23.08	B	26.41	The Jordanian Pharmaceutical Manufacturing & Co Ltd	Jordan	2/4/2025
7116	097486/12	TORVALIP 10	30	Benta Trading Co s.a.l.	Benta SAL	Lebanon	767,910	23.08	A2	8.58			2/4/2025
7115	097485/12	TORVALIP 20	30	Benta Trading Co s.a.l.	Benta SAL	Lebanon	972,686	23.08	A2	10.87			2/4/2025
